Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
38195,8964447,12-Mar-20,120320,1535
38196,588182,12-Mar-20,120320,49255
38197,473229,12-Mar-20,120320,418760
38198,247151,12-Mar-20,120320,554551
38199,491920,12-Mar-20,120320,963907
38200,589247,12-Mar-20,120320,256295
38201,22273,12-Mar-20,120320,56726
38202,33201,12-Mar-20,120320,2338418
38203,10630,12-Mar-20,120320,13605
38204,10666,12-Mar-20,120320,7245
38205,32403,02-Mar-20,20320,3515
38206,993720,02-Mar-20,20320,895
38207,993940,02-Mar-20,20320,56081
38208,A121189,02-Mar-20,20320,570
38209,3693,02-Mar-20,20320,9147
38210,42335,02-Mar-20,20320,5860
38211,42315,02-Mar-20,20320,8315
38212,42235,02-Mar-20,20320,1605
38213,13199,02-Mar-20,20320,8380
38214,13597,02-Mar-20,20320,2670
38215,12704,02-Mar-20,20320,12230
38216,12742,02-Mar-20,20320,2460
38217,12712,02-Mar-20,20320,1005
38218,IKOC9432011,02-Mar-20,20320,475983
38219,32438,04-Mar-20,40320,910
38220,32439,04-Mar-20,40320,780
38221,31574,04-Mar-20,40320,220
38222,39131,04-Mar-20,40320,1190
38223,39130,04-Mar-20,40320,1075
38224,45636,04-Mar-20,40320,63806
38225,45637,04-Mar-20,40320,6876
38226,45638,04-Mar-20,40320,111832
38227,A720494,04-Mar-20,40320,500000
38228,964106,04-Mar-20,40320,940
38229,964107,04-Mar-20,40320,900
38230,A964155,04-Mar-20,40320,510
38231,964157,04-Mar-20,40320,365
38232,964478,04-Mar-20,40320,90
38233,111335,04-Mar-20,40320,20665
38234,394719,04-Mar-20,40320,2355
38235,394720,04-Mar-20,40320,2167
38236,13290,04-Mar-20,40320,2446
38237,13289,04-Mar-20,40320,2050
38238,222512,04-Mar-20,40320,4550
38239,4119,04-Mar-20,40320,6956
38240,8245,04-Mar-20,40320,8245
38241,954484,04-Mar-20,40320,4045
38242,40091,04-Mar-20,40320,55248
38243,40293,04-Mar-20,40320,29413
38244,11847,06-Mar-20,60320,593035
38245,166,06-Mar-20,60320,48910
38246,529148,06-Mar-20,60320,735
38247,20657,06-Mar-20,60320,8265
38248,46830,06-Mar-20,60320,4855
38249,225097,06-Mar-20,60320,6575
38250,16045,06-Mar-20,60320,3010
38251,29185,06-Mar-20,60320,3635
38252,44753,06-Mar-20,60320,144563
38253,874840,06-Mar-20,60320,175865
38254,32441,06-Mar-20,60320,960
38255,45640,06-Mar-20,60320,75845
38256,964109,06-Mar-20,60320,1010
38257,964159,06-Mar-20,60320,135
38258,9644870,06-Mar-20,60320,190
38259,3860,06-Mar-20,60320,129580
38260,681077,06-Mar-20,60320,21310
38261,394722,06-Mar-20,60320,2695
38262,13292,06-Mar-20,60320,1715
38263,4121,06-Mar-20,60320,47455
38264,22513,06-Mar-20,60320,725
38265,40295,06-Mar-20,60320,20266
38266,40093,06-Mar-20,60320,48374
38267,32408,12-Mar-20,120320,2381
38268,993727,12-Mar-20,120320,550
38269,993947,12-Mar-20,120320,40995
38270,A3770,12-Mar-20,120320,4905
38271,27203,12-Mar-20,120320,1565
38272,42342,12-Mar-20,120320,5210
38273,42323,12-Mar-20,120320,5320
38274,42246,12-Mar-20,120320,880
38275,12741,12-Mar-20,120320,32100
38276,12714,12-Mar-20,120320,335
38277,12711,12-Mar-20,120320,555
38278,999768,12-Mar-20,120320,2030
38279,999767,12-Mar-20,120320,730
38280,999764,12-Mar-20,120320,105645
38281,40904,12-Mar-20,120320,13230
38282,40902,12-Mar-20,120320,1140
38283,38753,12-Mar-20,120320,62085
38284,21283,12-Mar-20,120320,41975
38285,40577,12-Mar-20,120320,2125
38286,12089,12-Mar-20,120320,47152
38287,12086,12-Mar-20,120320,2746246
38288,12087,12-Mar-20,120320,126004
38289,12088,12-Mar-20,120320,2400098
38290,162103,12-Mar-20,120320,423860
38291,A162103,12-Mar-20,120320,517065
38292,146334,03-Mar-20,30320,24885
38293,31834,03-Mar-20,30320,6045
38294,31982,03-Mar-20,30320,3840
38295,952827,03-Mar-20,30320,1625
38296,45764,03-Mar-20,30320,302675
38297,4655,03-Mar-20,30320,47145
38298,131582,03-Mar-20,30320,883723
38299,A719647,04-Mar-20,40320,7490
38300,59930,04-Mar-20,40320,59930
38301,63060,04-Mar-20,40320,63060
38302,45465,04-Mar-20,40320,45465
38303,59232,04-Mar-20,40320,7580
38304,953318,04-Mar-20,40320,16735
38305,953319,04-Mar-20,40320,12740
38306,38929,04-Mar-20,40320,8930
38307,38927,04-Mar-20,40320,231240
38308,38928,04-Mar-20,40320,209390
38309,A980605,04-Mar-20,40320,1180
38310,12484,04-Mar-20,40320,234555
38311,A924505,06-Mar-20,60320,74766
38312,38931,06-Mar-20,60320,129580
38313,A980609,06-Mar-20,60320,810
38314,12487,06-Mar-20,60320,239540
38315,964418,06-Mar-20,60320,180
38316,999583,06-Mar-20,60320,730
38317,947974,06-Mar-20,60320,1640
38318,999596,06-Mar-20,60320,22315
38319,964029,06-Mar-20,60320,4530
38320,38329,06-Mar-20,60320,310
38321,491917,06-Mar-20,60320,1111415
38322,473226,06-Mar-20,60320,505070
38323,247148,06-Mar-20,60320,673266
38324,589244,06-Mar-20,60320,302150
38325,588179,06-Mar-20,60320,79010
38326,22270,06-Mar-20,60320,124620
38327,681082,12-Mar-20,120320,18505
38328,681081,12-Mar-20,120320,28215
38329,436351,12-Mar-20,120320,2835
38330,436151,12-Mar-20,120320,840
38331,436152,12-Mar-20,120320,1950
38332,13296,12-Mar-20,120320,1020
38333,13297,12-Mar-20,120320,1606
38334,A314902,12-Mar-20,120320,3744041
38335,38937,12-Mar-20,120320,16500
38336,38936,12-Mar-20,120320,66725
38337,38935,12-Mar-20,120320,88630
38338,1650,12-Mar-20,120320,1650
38339,A893368,12-Mar-20,120320,10
38340,21476,12-Mar-20,120320,50000
38341,964422,12-Mar-20,120320,645
38342,964423,12-Mar-20,120320,450
38343,21478,12-Mar-20,120320,239490
38344,21477,12-Mar-20,120320,236295
38345,999603,12-Mar-20,120320,6805
38346,999587,12-Mar-20,120320,1475
38347,38333,12-Mar-20,120320,5180
38348,964033,12-Mar-20,120320,15480
38349,473230,12-Mar-20,120320,471660
38350,473231,12-Mar-20,120320,295150
38351,588184,12-Mar-20,120320,40755
38352,588183,12-Mar-20,120320,44340
38353,491921,12-Mar-20,120320,867859
38354,491922,12-Mar-20,120320,470260
38355,247152,12-Mar-20,120320,504653
38356,247153,12-Mar-20,120320,415453
38357,589248,12-Mar-20,120320,198449
38358,589249,12-Mar-20,120320,160333
38359,46756,03-Mar-20,30320,381852
38360,951174,03-Mar-20,30320,4300
38361,951250,03-Mar-20,30320,55990
38362,951249,03-Mar-20,30320,52670
38363,21343,03-Mar-20,30320,35790
38364,947863,03-Mar-20,30320,1360
38365,21397,03-Mar-20,30320,14505
38366,28695,03-Mar-20,30320,2392330
38367,28696,03-Mar-20,30320,85786
38368,12359,03-Mar-20,30320,553455
38369,946210,03-Mar-20,30320,40100
38370,166827,03-Mar-20,30320,165386
38371,16042,03-Mar-20,30320,4605
38372,29182,03-Mar-20,30320,8980
38373,983824,03-Mar-20,30320,122973
38374,32437,03-Mar-20,30320,775
38375,39027,03-Mar-20,30320,8431
38376,45635,03-Mar-20,30320,80685
38377,954646,03-Mar-20,30320,3085573
38378,964415,04-Mar-20,40320,300
38379,964416,04-Mar-20,40320,440
38380,12485,04-Mar-20,40320,210665
38381,42399,04-Mar-20,40320,3905
38382,999581,04-Mar-20,40320,1130
38383,999580,04-Mar-20,40320,900
38384,999594,04-Mar-20,40320,7705
38385,999593,04-Mar-20,40320,23140
38386,38327,04-Mar-20,40320,865
38387,38326,04-Mar-20,40320,3225
38388,964026,04-Mar-20,40320,7780
38389,964027,04-Mar-20,40320,5080
38390,473224,04-Mar-20,40320,340440
38391,473223,04-Mar-20,40320,380465
38392,481914,04-Mar-20,40320,917892
38393,481915,04-Mar-20,40320,460335
38394,247146,04-Mar-20,40320,400651
38395,588177,04-Mar-20,40320,39980
38396,588176,04-Mar-20,40320,51965
38397,589242,04-Mar-20,40320,139800
38398,589241,04-Mar-20,40320,197309
38399,247145,04-Mar-20,40320,450143
38400,22268,04-Mar-20,40320,226372
38401,130,06-Mar-20,60320,130
38402,100,06-Mar-20,60320,100
38403,74536,06-Mar-20,60320,320
38404,831899,06-Mar-20,60320,560
38405,7074,06-Mar-20,60320,1220
38406,43294,06-Mar-20,60320,8095
38407,993944,06-Mar-20,60320,42318
38408,993724,06-Mar-20,60320,880
38409,937526,06-Mar-20,60320,615
38410,42241,06-Mar-20,60320,630
38411,5860,06-Mar-20,60320,5860
38412,5281,06-Mar-20,60320,8075
38413,12739,06-Mar-20,60320,45655
38414,12731,06-Mar-20,60320,800
38415,12707,06-Mar-20,60320,705
38416,686183,06-Mar-20,60320,50958
38417,A977738,12-Mar-20,120320,16300
38418,42324,12-Mar-20,120320,11935
38419,4234,12-Mar-20,120320,7504
38420,937530,12-Mar-20,120320,5730
38421,937529,12-Mar-20,120320,2885
38422,937531,12-Mar-20,120320,6425
38423,42248,12-Mar-20,120320,1815
38424,42247,12-Mar-20,120320,1630
38425,5970,12-Mar-20,120320,5970
38426,A984430,12-Mar-20,120320,2125
38427,12708,12-Mar-20,120320,38630
38428,A12708,12-Mar-20,120320,27340
38429,12738,12-Mar-20,120320,690
38430,B12713,12-Mar-20,120320,110
38431,A12738,12-Mar-20,120320,610
38432,IKOC9477081,12-Mar-20,120320,3763263
38433,IKOC9475767,12-Mar-20,120320,630004
38434,IKOC9476896,12-Mar-20,120320,1038142
38435,IKOC9476525,12-Mar-20,120320,402383
38436,IKOC9476527,12-Mar-20,120320,1842935
38437,IKOC9475923,12-Mar-20,120320,2282999
38438,IKOC9477958,12-Mar-20,120320,1511780
38439,IKOC9477960,12-Mar-20,120320,214934
38440,964105,03-Mar-20,30320,1130
38441,964155,03-Mar-20,30320,245
38442,964476,03-Mar-20,30320,390
38443,394718,03-Mar-20,30320,2795
38444,13288,03-Mar-20,30320,1510
38445,4118,03-Mar-20,30320,8455
38446,22511,03-Mar-20,30320,4880
38447,954481,03-Mar-20,30320,3075
38448,954482,03-Mar-20,30320,2005
38449,40090,03-Mar-20,30320,25411
38450,40292,03-Mar-20,30320,12852
38451,989287,03-Mar-20,30320,6850
38452,59229,03-Mar-20,30320,6225
38453,59230,03-Mar-20,30320,6895
38454,59231,03-Mar-20,30320,6830
38455,53317,03-Mar-20,30320,8465
38456,38926,03-Mar-20,30320,19000
38457,989765,03-Mar-20,30320,2140
38458,964414,03-Mar-20,30320,705
38459,12482,03-Mar-20,30320,50000
38460,12483,03-Mar-20,30320,216430
38461,42398,03-Mar-20,30320,3375
38462,999579,03-Mar-20,30320,1000
38463,42425,03-Mar-20,30320,39795
38464,393516,04-Mar-20,40320,9895
38465,393529,04-Mar-20,40320,9870
38466,8788516,04-Mar-20,40320,3040
38467,961250,04-Mar-20,40320,22910
38468,961249,04-Mar-20,40320,33726
38469,10660,04-Mar-20,40320,6400
38470,10661,04-Mar-20,40320,5921
38471,32406,04-Mar-20,40320,3735
38472,202818,24-Mar-20,240320,12577
38473,43624,24-Mar-20,240320,5975
38474,31849,24-Mar-20,240320,4755
38475,31996,24-Mar-20,240320,1930
38476,952839,24-Mar-20,240320,825
38477,4675,24-Mar-20,240320,16285
38478,39351,24-Mar-20,240320,9786
38479,545,24-Mar-20,240320,545
38480,116616,24-Mar-20,240320,3500
38481,313764,24-Mar-20,240320,7360
38482,39277,24-Mar-20,240320,104641
38483,40987,24-Mar-20,240320,2165
38484,40953,24-Mar-20,240320,45365
38485,40918,24-Mar-20,240320,300
38486,38763,24-Mar-20,240320,21895
38487,40913,24-Mar-20,240320,13230
38488,21292,24-Mar-20,240320,8190
38489,28528,24-Mar-20,240320,3825
38490,40586,24-Mar-20,240320,180
38491,946232,24-Mar-20,240320,7905
38492,16634,24-Mar-20,240320,2610
38493,29197,24-Mar-20,240320,15240
38494,32483,24-Mar-20,240320,185
38495,3588568,24-Mar-20,240320,19225
38496,4158,24-Mar-20,240320,45600
38497,146340,17-Mar-20,170320,23325
38498,31990,17-Mar-20,170320,4055
38499,31843,17-Mar-20,170320,9900
38500,A952833,17-Mar-20,170320,1705
38501,45847,17-Mar-20,170320,2725
38502,45777,17-Mar-20,170320,438601
38503,4668,17-Mar-20,170320,69630
38504,255626,17-Mar-20,170320,771405
38505,46771,17-Mar-20,170320,542885
38506,40979,17-Mar-20,170320,5410
38507,999771,17-Mar-20,170320,90425
38508,38756,17-Mar-20,170320,23845
38509,40907,17-Mar-20,170320,265
38510,21286,17-Mar-20,170320,10370
38511,40580,17-Mar-20,170320,340
38512,12095,17-Mar-20,170320,40740
38513,12094,17-Mar-20,170320,2365790
38514,162106,17-Mar-20,170320,643445
38515,946224,17-Mar-20,170320,18194
38516,166840,17-Mar-20,170320,188371
38517,16626,17-Mar-20,170320,4195
38518,29191,17-Mar-20,170320,11465
38519,44762,17-Mar-20,170320,97446
38520,40000,03-Mar-20,30320,6865
38521,588175,03-Mar-20,30320,37330
38522,589240,03-Mar-20,30320,200250
38523,473222,03-Mar-20,30320,387395
38524,247144,03-Mar-20,30320,430622
38525,491913,03-Mar-20,30320,906867
38526,89276,03-Mar-20,30320,60
38527,A310890,03-Mar-20,30320,1640154
38528,32405,04-Mar-20,40320,3910
38529,993722,04-Mar-20,40320,2045
38530,993942,04-Mar-20,40320,78824
38531,340,04-Mar-20,40320,340
38532,3695,04-Mar-20,40320,6715
38533,3697,04-Mar-20,40320,1500
38534,3696,04-Mar-20,40320,9478
38535,5130041,04-Mar-20,40320,4915
38536,42317,04-Mar-20,40320,6680
38537,42337,04-Mar-20,40320,7330
38538,13599,04-Mar-20,40320,10435
38539,13600,04-Mar-20,40320,3440
38540,12724,04-Mar-20,40320,775
38541,127724,04-Mar-20,40320,410
38542,12709,04-Mar-20,40320,910
38543,12713,04-Mar-20,40320,72167
38544,A12713,04-Mar-20,40320,44176
38545,11373,24-Mar-20,240320,1565
38546,11398,24-Mar-20,240320,1245
38547,A060603,24-Mar-20,240320,45879
38548,B060603,24-Mar-20,240320,53039
38549,C060603,24-Mar-20,240320,42955
38550,60603,24-Mar-20,240320,53039
38551,D060603,24-Mar-20,240320,45879
38552,964497,24-Mar-20,240320,130
38553,891674,24-Mar-20,240320,25255
38554,22559,24-Mar-20,240320,5541
38555,22525,24-Mar-20,240320,2206
38556,34807,24-Mar-20,240320,2160
38557,34808,24-Mar-20,240320,1380
38558,39381,24-Mar-20,240320,13980
38559,58567,24-Mar-20,240320,3910
38560,59661,24-Mar-20,240320,805
38561,5521,24-Mar-20,240320,3830
38562,A716661,24-Mar-20,240320,1042377
38563,38951,24-Mar-20,240320,31705
38564,892231,24-Mar-20,240320,555
38565,6376,24-Mar-20,240320,1290
38566,49802,24-Mar-20,240320,210
38567,999613,24-Mar-20,240320,3065
38568,49752,24-Mar-20,240320,1000
38569,655404,24-Mar-20,240320,1100
38570,46737,24-Mar-20,240320,645
38571,964042,24-Mar-20,240320,2920
38572,38342,24-Mar-20,240320,2475
38573,937928,24-Mar-20,240320,580
38574,32450,17-Mar-20,170320,495
38575,39108,17-Mar-20,170320,11855
38576,45649,17-Mar-20,170320,38010
38577,4565,17-Mar-20,170320,77415
38578,A720498,17-Mar-20,170320,196650
38579,111345,17-Mar-20,170320,27395
38580,681086,17-Mar-20,170320,41625
38581,436355,17-Mar-20,170320,1910
38582,436156,17-Mar-20,170320,1585
38583,22553,17-Mar-20,170320,7040
38584,22519,17-Mar-20,170320,4135
38585,954493,17-Mar-20,170320,2490
38586,954494,17-Mar-20,170320,1565
38587,40100,17-Mar-20,170320,23141
38588,40099,17-Mar-20,170320,51160
38589,58559,17-Mar-20,170320,6415
38590,59653,17-Mar-20,170320,2480
38591,94945,17-Mar-20,170320,94945
38592,59243,17-Mar-20,170320,6565
38593,59240,17-Mar-20,170320,3915
38594,59242,17-Mar-20,170320,5165
38595,938392,03-Mar-20,30320,2220
38596,938236,03-Mar-20,30320,870
38597,961248,03-Mar-20,30320,21270
38598,A10659,03-Mar-20,30320,6350
38599,831895,03-Mar-20,30320,1135
38600,32404,03-Mar-20,30320,6450
38601,993721,03-Mar-20,30320,930
38602,701460,03-Mar-20,30320,1375
38603,993941,03-Mar-20,30320,50775
38604,42336,03-Mar-20,30320,5475
38605,42316,03-Mar-20,30320,8955
38606,42231,03-Mar-20,30320,1060
38607,13200,03-Mar-20,30320,8220
38608,13598,03-Mar-20,30320,2320
38609,686184,04-Mar-20,40320,2360
38610,IKOC9445393,04-Mar-20,40320,769912
38611,895262,24-Mar-20,240320,910
38612,588196,24-Mar-20,240320,30250
38613,589261,24-Mar-20,240320,113080
38614,491934,24-Mar-20,240320,560576
38615,247165,24-Mar-20,240320,268451
38616,473243,24-Mar-20,240320,279165
38617,39308,24-Mar-20,240320,40101
38618,A312526,24-Mar-20,240320,1300000
38619,B312526,24-Mar-20,240320,20000
38620,A503239,24-Mar-20,240320,63945
38621,B503239,24-Mar-20,240320,21546
38622,A503240,24-Mar-20,240320,9702
38623,33164,24-Mar-20,240320,530
38624,640002,24-Mar-20,240320,405
38625,46105,24-Mar-20,240320,5590
38626,10644,24-Mar-20,240320,5915
38627,32422,24-Mar-20,240320,2775
38628,43316,24-Mar-20,240320,765
38629,43337,24-Mar-20,240320,1340
38630,38941,17-Mar-20,170320,126555
38631,892223,17-Mar-20,170320,2050
38632,21484,17-Mar-20,170320,410
38633,21483,17-Mar-20,170320,220421
38634,999605,17-Mar-20,170320,4470
38635,999590,17-Mar-20,170320,1555
38636,83872,17-Mar-20,170320,74970
38637,986417,17-Mar-20,170320,135
38638,33137,17-Mar-20,170320,760
38639,10412,17-Mar-20,170320,510
38640,33263,17-Mar-20,170320,52295
38641,46729,17-Mar-20,170320,1750
38642,895254,17-Mar-20,170320,740
38643,247157,17-Mar-20,170320,509172
38644,588188,17-Mar-20,170320,41430
38645,473235,17-Mar-20,170320,399000
38646,589253,17-Mar-20,170320,253665
38647,491926,17-Mar-20,170320,795170
38648,39302,17-Mar-20,170320,97880
38649,686182,03-Mar-20,30320,2360
38650,IKOC9441245,03-Mar-20,30320,95190
38651,72860,20-Mar-20,200320,72860
38652,11370,20-Mar-20,200320,1080
38653,11395,20-Mar-20,200320,785
38654,681091,20-Mar-20,200320,47365
38655,436161,20-Mar-20,200320,3080
38656,436360,20-Mar-20,200320,1961
38657,13001,20-Mar-20,200320,683
38658,22556,20-Mar-20,200320,8390
38659,22522,20-Mar-20,200320,4021
38660,954499,20-Mar-20,200320,2590
38661,34802,20-Mar-20,200320,1325
38662,973453,20-Mar-20,200320,39732
38663,39378,20-Mar-20,200320,17322
38664,58564,20-Mar-20,200320,3880
38665,59658,20-Mar-20,200320,2615
38666,108315,20-Mar-20,200320,108315
38667,592248,20-Mar-20,200320,5995
38668,59245,20-Mar-20,200320,7460
38669,31838,05-Mar-20,50320,4775
38670,45767,05-Mar-20,50320,337723
38671,4658,05-Mar-20,50320,21555
38672,5138555,05-Mar-20,50320,554691
38673,131868,05-Mar-20,50320,810
38674,46759,05-Mar-20,50320,311340
38675,999755,05-Mar-20,50320,2960
38676,999752,05-Mar-20,50320,101670
38677,999753,05-Mar-20,50320,64335
38678,21347,05-Mar-20,50320,27610
38679,21278,05-Mar-20,50320,21670
38680,40926,05-Mar-20,50320,3015235
38681,40927,05-Mar-20,50320,112505
38682,11843,05-Mar-20,50320,8965
38683,A11843,05-Mar-20,50320,771245
38684,166830,05-Mar-20,50320,154669
38685,16044,05-Mar-20,50320,2430
38686,29184,05-Mar-20,50320,5177
38687,44752,05-Mar-20,50320,136003
38688,32440,05-Mar-20,50320,1240
38689,32213,24-Mar-20,240320,2100
38690,993736,24-Mar-20,240320,285
38691,3740,24-Mar-20,240320,3740
38692,1295,24-Mar-20,240320,1295
38693,6905,24-Mar-20,240320,6905
38694,27384,24-Mar-20,240320,9136
38695,27368,24-Mar-20,240320,32090
38696,28883,24-Mar-20,240320,6425
38697,43528,24-Mar-20,240320,3030
38698,937543,24-Mar-20,240320,3130
38699,38360,24-Mar-20,240320,305
38700,14477,24-Mar-20,240320,27326
38701,14405,24-Mar-20,240320,620
38702,14427,24-Mar-20,240320,325
38703,IKOC9525258,24-Mar-20,240320,1896705
38704,IKOC9526444,24-Mar-20,240320,2103251
38705,IKOC9526119,24-Mar-20,240320,883817
38706,45763,07-Mar-20,70320,378196
38707,31985,07-Mar-20,70320,5695
38708,33204,17-Mar-20,170320,2483104
38709,33154,17-Mar-20,170320,550
38710,394235,17-Mar-20,170320,240
38711,2750,17-Mar-20,170320,2750
38712,2930,17-Mar-20,170320,2930
38713,10672,17-Mar-20,170320,9500
38714,10636,17-Mar-20,170320,16619
38715,94004,17-Mar-20,170320,1105
38716,32414,17-Mar-20,170320,4125
38717,43329,17-Mar-20,170320,2980
38718,43308,17-Mar-20,170320,1785
38719,32205,17-Mar-20,170320,2215
38720,993730,17-Mar-20,170320,650
38721,993950,17-Mar-20,170320,46846
38722,27377,17-Mar-20,170320,12220
38723,38948,20-Mar-20,200320,128210
38724,892228,20-Mar-20,200320,1335
38725,21498,20-Mar-20,200320,395
38726,21496,20-Mar-20,200320,208457
38727,21497,20-Mar-20,200320,141660
38728,999610,20-Mar-20,200320,11500
38729,999609,20-Mar-20,200320,5600
38730,999600,20-Mar-20,200320,11495
38731,964039,20-Mar-20,200320,4415
38732,38339,20-Mar-20,200320,2225
38733,895259,20-Mar-20,200320,520
38734,588193,20-Mar-20,200320,44275
38735,589258,20-Mar-20,200320,189680
38736,473240,20-Mar-20,200320,355242
38737,247162,20-Mar-20,200320,430991
38738,481931,20-Mar-20,200320,587182
38739,39305,20-Mar-20,200320,95512
38740,964108,05-Mar-20,50320,550
38741,964158,05-Mar-20,50320,215
38742,394721,05-Mar-20,50320,2750
38743,13291,05-Mar-20,50320,1695
38744,4120,05-Mar-20,50320,1280
38745,40092,05-Mar-20,50320,48776
38746,40294,05-Mar-20,50320,23758
38747,56315,05-Mar-20,50320,56315
38748,38930,05-Mar-20,50320,116985
38749,12486,05-Mar-20,50320,328030
38750,864417,05-Mar-20,50320,440
38751,999582,05-Mar-20,50320,1240
38752,999595,05-Mar-20,50320,17635
38753,40143,05-Mar-20,50320,570
38754,964028,05-Mar-20,50320,7050
38755,38328,05-Mar-20,50320,1160
38756,A31838,07-Mar-20,70320,6190
38757,4660,07-Mar-20,70320,49245
38758,131249,07-Mar-20,70320,574687
38759,46763,07-Mar-20,70320,293122
38760,996206,07-Mar-20,70320,1425
38761,999757,07-Mar-20,70320,7430
38762,999761,07-Mar-20,70320,77135
38763,21349,07-Mar-20,70320,20925
38764,21280,07-Mar-20,70320,19800
38765,A947765,07-Mar-20,70320,4515
38766,12080,07-Mar-20,70320,2399585
38767,12081,07-Mar-20,70320,90443
38768,12391,07-Mar-20,70320,672975
38769,A946215,07-Mar-20,70320,18790
38770,166832,07-Mar-20,70320,90835
38771,16046,07-Mar-20,70320,2505
38772,29186,07-Mar-20,70320,8310
38773,44754,07-Mar-20,70320,100558
38774,32442,07-Mar-20,70320,470
38775,42345,17-Mar-20,170320,4565
38776,28877,17-Mar-20,170320,8270
38777,38352,17-Mar-20,170320,2295
38778,12703,17-Mar-20,170320,1070
38779,12748,17-Mar-20,170320,1315
38780,12727,17-Mar-20,170320,62180
38781,IKOC9496016,17-Mar-20,170320,1034862
38782,IKOC9496014,17-Mar-20,170320,3761258
38783,IKOC9496203,17-Mar-20,170320,1477683
38784,IKOC9495911,17-Mar-20,170320,245731
38785,IKOC9496732,17-Mar-20,170320,1897682
38786,IKOC9498658,17-Mar-20,170320,2305344
38787,146003,16-Mar-20,160320,5675
38788,31989,16-Mar-20,160320,2505
38789,31842,16-Mar-20,160320,4430
38790,952832,16-Mar-20,160320,690
38791,4667,16-Mar-20,160320,33485
