Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
1.0,S B I BABINA CANT,76638,23-DEC-19,72830.0,NCR JHS 03,321102001100608.0
2.0,S B I BABINA CANT,76639,23-DEC-19,76450.0,NCR JHS 03,321102001100608.0
3.0,S B I BABINA CANT,76640,24-DEC-19,70550.0,NCR JHS 03,321102001100608.0
4.0,S B I BABINA CANT,76641,26-DEC-19,65100.0,NCR JHS 03,321102001100608.0
5.0,S B I BABINA CANT,76643,26-DEC-19,41545.0,NCR JHS 03,321102001100608.0
6.0,S B I BABINA CANT,76643,27-DEC-19,53485.0,NCR JHS 03,321102001100608.0
7.0,S B I BABINA CANT,76644,30-DEC-19,79020.0,NCR JHS 03,321102001100608.0
8.0,S B I BABINA CANT,76645,30-DEC-19,90617.0,NCR JHS 03,321102001100608.0
9.0,S B I BABINA CANT,76646,30-DEC-19,47575.0,NCR JHS 03,321102001100608.0
10.0,S B I BABINA CANT,76647,31-DEC-19,91995.0,NCR JHS 03,321102001100608.0
11.0,S B I BABINA CANT,76648,01-JAN-20,41000.0,NCR JHS 03,321102001100608.0
12.0,S B I BABINA CANT,76649,02-JAN-20,72345.0,NCR JHS 03,321102001100609.0
13.0,S B I BABINA CANT,76650,03-JAN-20,64415.0,NCR JHS 03,321102001100609.0
14.0,S B I KARWI ,79222,23-DEC-19,258175.0,NCR JHS 03,321102001100608.0
15.0,S B I KARWI ,79223,23-DEC-19,293863.0,NCR JHS 03,321102001100608.0
16.0,S B I KARWI ,79224,23-DEC-19,240321.0,NCR JHS 03,321102001100608.0
17.0,S B I KARWI ,79225,24-DEC-19,294475.0,NCR JHS 03,321102001100608.0
18.0,S B I KARWI ,79226,26-DEC-19,281122.0,NCR JHS 03,321102001100608.0
19.0,S B I KARWI ,79227,26-DEC-19,296111.0,NCR JHS 03,321102001100608.0
20.0,S B I KARWI ,79228,27-DEC-19,330920.0,NCR JHS 03,321102001100608.0
21.0,S B I KARWI ,79229,30-DEC-19,194821.0,NCR JHS 03,321102001100608.0
22.0,S B I KARWI ,79230,30-DEC-19,204769.0,NCR JHS 03,321102001100608.0
23.0,S B I KARWI ,79231,30-DEC-19,189506.0,NCR JHS 03,321102001100608.0
24.0,S B I KARWI ,79232,31-DEC-19,189580.0,NCR JHS 03,321102001100608.0
25.0,S B I KARWI ,79233,01-JAN-20,137447.0,NCR JHS 03,321102001100609.0
26.0,S B I KARWI ,79234,02-JAN-20,186871.0,NCR JHS 03,321102001100609.0
27.0,S B I KARWI ,79235,03-JAN-20,208866.0,NCR JHS 03,321102001100609.0
28.0,S B I KARWI ,79236,04-JAN-20,257446.0,NCR JHS 03,321102001100609.0
29.0,S B I KARWI ,79237,06-JAN-20,268605.0,NCR JHS 03,321102001100609.0
30.0,S B I KARWI ,79238,06-JAN-20,190660.0,NCR JHS 03,321102001100609.0
31.0,S B I KARWI ,79239,07-JAN-20,263061.0,NCR JHS 03,321102001100609.0
32.0,S B I KARWI ,79240,08-JAN-20,214103.0,NCR JHS 03,321102001100609.0
33.0,S B I KARWI ,79241,09-JAN-20,219611.0,NCR JHS 03,321102001100609.0
34.0,S B I KARWI ,79242,10-JAN-20,223203.0,NCR JHS 03,321102001100609.0
35.0,S B I KARWI ,79243,13-JAN-20,275017.0,NCR JHS 03,321102001100652.0
36.0,S B I KARWI ,79244,13-JAN-20,199288.0,NCR JHS 03,321102001100652.0
37.0,S B I KARWI ,79245,13-JAN-20,162885.0,NCR JHS 03,321102001100652.0
38.0,S B I KARWI ,79246,14-JAN-20,168567.0,NCR JHS 03,321102001100652.0
39.0,S B I KARWI ,79247,15-JAN-20,164859.0,NCR JHS 03,321102001100652.0
40.0,S B I KARWI ,79248,16-JAN-20,275466.0,NCR JHS 03,321102001100652.0
41.0,S B I KARWI ,79249,17-JAN-20,304889.0,NCR JHS 03,321102001100652.0
42.0,S B I KARWI ,79250,18-JAN-20,330552.0,NCR JHS 03,321102001100652.0
43.0,S B I KARWI ,79251,20-JAN-20,325923.0,NCR JHS 03,321102001100652.0
44.0,S B I KARWI ,79252,20-JAN-20,298693.0,NCR JHS 03,321102001100652.0
45.0,S B I  DABRA ,81942,08-JUL-19,4736000.0,NCR JHS 03,321102001100608.0
46.0,S B I  MORENA ,85250,21-DEC-19,352860.0,NCR JHS 03,321102001100608.0
47.0,S B I  MORENA ,109266,21-DEC-19,18144.0,NCR JHS 03,321102001100608.0
48.0,S B I  MORENA ,109267,21-DEC-19,50000.0,NCR JHS 03,321102001100608.0
49.0,S B I  MORENA ,109268,23-DEC-19,50000.0,NCR JHS 03,321102001100608.0
50.0,S B I  MORENA ,109270,24-DEC-19,1525000.0,NCR JHS 03,321102001100608.0
51.0,S B I  MORENA ,109271,21-DEC-19,15272.0,NCR JHS 03,321102001100608.0
52.0,S B I  MORENA ,109272,24-DEC-19,150000.0,NCR JHS 03,321102001100608.0
53.0,S B I  MORENA ,109273,26-DEC-19,4500000.0,NCR JHS 03,321102001100608.0
54.0,S B I  MORENA ,109274,26-DEC-19,657.0,NCR JHS 03,321102001100608.0
55.0,S B I  MORENA ,109275,30-DEC-19,1350.0,NCR JHS 03,321102001100608.0
56.0,S B I  MORENA ,109276,02-JAN-20,50000.0,NCR JHS 03,321102001100608.0
57.0,S B I  MORENA ,109277,02-JAN-20,4673985.0,NCR JHS 03,321102001100608.0
58.0,S B I  MORENA ,109278,03-JAN-20,50000.0,NCR JHS 03,321102001100652.0
59.0,S B I  MORENA ,109279,07-JAN-20,50000.0,NCR JHS 03,321102001100652.0
60.0,S B I  MORENA ,109280,08-JAN-20,50000.0,NCR JHS 03,321102001100652.0
61.0,S B I  MORENA ,109281,08-JAN-20,7152455.0,NCR JHS 03,321102001100652.0
62.0,S B I  MORENA ,109282,06-JAN-20,5.0,NCR JHS 03,321102001100652.0
63.0,S B I  MORENA ,109283,08-JAN-20,4675000.0,NCR JHS 03,321102001100652.0
64.0,S B I  MORENA ,109284,06-JAN-20,835.0,NCR JHS 03,321102001100652.0
65.0,S B I  MORENA ,109285,09-JAN-20,650000.0,NCR JHS 03,321102001100652.0
66.0,S B I  MORENA ,109286,07-JAN-20,485.0,NCR JHS 03,321102001100652.0
67.0,S B I  MORENA ,109287,10-JAN-20,50000.0,NCR JHS 03,321102001100652.0
68.0,S B I  MORENA ,109301,23-DEC-19,453875.0,NCR JHS 03,321102001100608.0
69.0,S B I  MORENA,109302,23-DEC-19,407880.0,NCR JHS 03,321102001100608.0
70.0,S B I  MORENA,109303,24-DEC-19,498315.0,NCR JHS 03,321102001100608.0
71.0,S B I  MORENA,109304,26-DEC-19,410890.0,NCR JHS 03,321102001100608.0
72.0,S B I  MORENA,109305,26-DEC-19,480490.0,NCR JHS 03,321102001100608.0
73.0,S B I  MORENA,109306,27-DEC-19,328645.0,NCR JHS 03,321102001100608.0
74.0,S B I  MORENA,109307,30-DEC-19,345590.0,NCR JHS 03,321102001100608.0
75.0,S B I  MORENA,109308,30-DEC-19,384505.0,NCR JHS 03,321102001100608.0
76.0,S B I  MORENA,109309,30-DEC-19,348195.0,NCR JHS 03,321102001100608.0
77.0,S B I  MORENA,109310,31-DEC-19,316925.0,NCR JHS 03,321102001100608.0
78.0,S B I  MORENA,109311,01-JAN-20,325640.0,NCR JHS 03,321102001100608.0
79.0,S B I  MORENA,109312,02-JAN-20,345840.0,NCR JHS 03,321102001100652.0
80.0,S B I  MORENA,109313,03-JAN-20,468770.0,NCR JHS 03,321102001100652.0
81.0,S B I  MORENA,109314,04-JAN-20,457760.0,NCR JHS 03,321102001100652.0
82.0,S B I  MORENA,109315,06-JAN-20,492600.0,NCR JHS 03,321102001100652.0
83.0,S B I  MORENA,109316,06-JAN-20,476535.0,NCR JHS 03,321102001100652.0
84.0,S B I  MORENA,109317,07-JAN-20,434800.0,NCR JHS 03,321102001100652.0
85.0,S B I  MORENA,109318,08-JAN-20,443340.0,NCR JHS 03,321102001100652.0
86.0,S B I  MORENA,109319,09-JAN-20,451735.0,NCR JHS 03,321102001100652.0
87.0,S B I  MORENA,109320,10-JAN-20,490115.0,NCR JHS 03,321102001100652.0
88.0,S B I  MORENA,109321,13-JAN-20,374535.0,NCR JHS 03,321102001100652.0
89.0,S B I  MORENA,109322,13-JAN-20,450500.0,NCR JHS 03,321102001100652.0
90.0,S B I  MORENA,109323,13-JAN-20,459615.0,NCR JHS 03,321102001100652.0
91.0,S B I  MORENA,109324,14-JAN-20,468060.0,NCR JHS 03,321102001100652.0
92.0,S B I  MORENA,109325,15-JAN-20,448435.0,NCR JHS 03,321102001100652.0
93.0,S B I  MORENA,109326,16-JAN-20,484230.0,NCR JHS 03,321102001100652.0
94.0,S B I  MORENA,109328,17-JAN-20,376315.0,NCR JHS 03,321102001100652.0
95.0,S B I  MORENA,109329,18-JAN-20,574495.0,NCR JHS 03,321102001100652.0
96.0,S B I  MORENA,109330,20-DEC-19,561360.0,NCR JHS 03,321102001100652.0
97.0,S B I  MORENA,109331,20-JAN-20,531620.0,NCR JHS 03,321102001100652.0
98.0,S B I BHAUTI,110276,23-DEC-19,425.0,NCR JHS 03,321102001100608.0
99.0,S B I  MORENA,111176,21-DEC-19,2515.0,NCR JHS 03,321102001100652.0
100.0,S B I  MORENA,111181,30-DEC-19,4445.0,NCR JHS 03,321102001100652.0
101.0,S B I  MORENA,111182,31-DEC-19,1875.0,NCR JHS 03,321102001100652.0
102.0,S B I  MORENA,111183,01-JAN-20,1125.0,NCR JHS 03,321102001100652.0
103.0,SBI RAMPAHADI,111392,21-DEC-19,2220.0,NCR JHS 03,321102001100652.0
104.0,S B I  JHANSI,112129,12-DEC-19,10120.0,NCR JHS 03,321102001100608.0
105.0,S B I  JHANSI,112130,13-DEC-19,6810.0,NCR JHS 03,321102001100608.0
106.0,S B I  JHANSI,112131,16-DEC-19,3606.0,NCR JHS 03,321102001100608.0
107.0,S B I  JHANSI,112132,16-DEC-19,4975.0,NCR JHS 03,321102001100608.0
108.0,S B I  JHANSI,112133,16-DEC-19,5100.0,NCR JHS 03,321102001100608.0
109.0,S B I  JHANSI,112134,17-DEC-19,4270.0,NCR JHS 03,321102001100608.0
110.0,S B I  JHANSI,112135,18-DEC-19,3340.0,NCR JHS 03,321102001100608.0
111.0,S B I  JHANSI,112136,19-DEC-19,3430.0,NCR JHS 03,321102001100608.0
112.0,S B I  JHANSI,112137,20-DEC-19,3130.0,NCR JHS 03,321102001100608.0
113.0,S B I  JHANSI,112138,21-DEC-19,3050.0,NCR JHS 03,321102001100608.0
114.0,S B I  JHANSI,112139,23-DEC-19,5425.0,NCR JHS 03,321102001100608.0
115.0,S B I  JHANSI,112140,24-DEC-19,3530.0,NCR JHS 03,321102001100608.0
116.0,S B I  JHANSI,112141,26-DEC-19,3640.0,NCR JHS 03,321102001100608.0
117.0,S B I  JHANSI,112142,26-DEC-19,24211.0,NCR JHS 03,321102001100608.0
118.0,S B I  JHANSI,112143,27-DEC-19,7047.0,NCR JHS 03,321102001100608.0
119.0,S B I  JHANSI,112144,30-DEC-19,370.0,NCR JHS 03,321102001100608.0
120.0,S B I  JHANSI,112145,30-DEC-19,2750.0,NCR JHS 03,321102001100608.0
121.0,S B I  JHANSI,112146,30-DEC-19,1000.0,NCR JHS 03,321102001100608.0
122.0,SBI TALBEHAT,114380,23-DEC-19,32725.0,NCR JHS 03,321102001100652.0
123.0,SBI TALBEHAT,114381,23-DEC-19,44666.0,NCR JHS 03,321102001100652.0
124.0,SBI TALBEHAT,114382,24-DEC-19,54375.0,NCR JHS 03,321102001100652.0
125.0,SBI TALBEHAT,114383,26-DEC-19,27050.0,NCR JHS 03,321102001100652.0
126.0,SBI TALBEHAT,114384,26-DEC-19,52077.0,NCR JHS 03,321102001100652.0
127.0,SBI TALBEHAT,114385,27-DEC-19,31613.0,NCR JHS 03,321102001100652.0
128.0,SBI TALBEHAT,114386,30-DEC-19,53436.0,NCR JHS 03,321102001100652.0
129.0,SBI TALBEHAT,114387,30-DEC-19,50740.0,NCR JHS 03,321102001100652.0
130.0,SBI TALBEHAT,114388,30-DEC-19,12335.0,NCR JHS 03,321102001100652.0
131.0,SBI TALBEHAT,114389,31-DEC-19,48660.0,NCR JHS 03,321102001100652.0
132.0,SBI TALBEHAT,114390,01-JAN-20,28775.0,NCR JHS 03,321102001100652.0
133.0,S B I  DABRA,115139,02-SEP-19,5600000.0,NCR JHS 03,321102001100608.0
134.0,S B I  DABRA,115145,04-SEP-19,25000.0,NCR JHS 03,321102001100608.0
135.0,S B I  DABRA,115156,11-SEP-19,2290000.0,NCR JHS 03,321102001100608.0
136.0,S B I  DABRA,115159,11-SEP-19,6905000.0,NCR JHS 03,321102001100608.0
137.0,S B I  DABRA,115165,12-SEP-19,6825000.0,NCR JHS 03,321102001100608.0
138.0,S B I MANDA ROAD,120266,20-DEC-19,10925.0,NCR ALD 02,321102001100608.0
139.0,S B I MANDA ROAD,120268,24-DEC-19,27340.0,NCR ALD 02,321102001100608.0
140.0,S B I MANDA ROAD,120269,25-DEC-19,15275.0,NCR ALD 02,321102001100608.0
141.0,S B I MANDA ROAD,120270,24-DEC-19,26365.0,NCR ALD 02,321102001100608.0
142.0,S B I MANDA ROAD,120271,26-DEC-19,14735.0,NCR ALD 02,321102001100608.0
143.0,S B I MANDA ROAD,120272,26-DEC-19,11100.0,NCR ALD 02,321102001100608.0
144.0,S B I MANDA ROAD,120273,27-DEC-19,7780.0,NCR ALD 02,321102001100608.0
145.0,S B I MANDA ROAD,120274,30-DEC-19,15210.0,NCR ALD 02,321102001100608.0
146.0,S B I MANDA ROAD,120275,30-DEC-19,26790.0,NCR ALD 02,321102001100608.0
147.0,S B I MANDA ROAD,120276,30-DEC-19,11580.0,NCR ALD 02,321102001100608.0
148.0,S B I MANDA ROAD,120277,02-JAN-20,25305.0,NCR ALD 02,321102001100608.0
149.0,S B I RAJGARH,120278,01-JAN-20,11780.0,NCR ALD 02,321102001100652.0
150.0,S B I RAJGARH,120279,02-JAN-20,10985.0,NCR ALD 02,321102001100652.0
151.0,S B I RAJGARH,120280,03-JAN-20,11395.0,NCR ALD 02,321102001100652.0
152.0,S B I RAJGARH,120281,04-JAN-20,9310.0,NCR ALD 02,321102001100652.0
153.0,S B I RAJGARH,120282,06-JAN-20,28680.0,NCR ALD 02,321102001100652.0
154.0,S B I RAJGARH,120283,06-JAN-20,30360.0,NCR ALD 02,321102001100652.0
155.0,S B I RAJGARH,120284,07-JAN-20,25315.0,NCR ALD 02,321102001100652.0
156.0,S B I RAJGARH,120285,08-JAN-20,19746.0,NCR ALD 02,321102001100652.0
157.0,S B I RAJGARH,120286,09-JAN-20,21810.0,NCR ALD 02,321102001100652.0
158.0,S B I MANDA ROAD,120287,10-JAN-20,6475.0,NCR ALD 02,321102001100652.0
159.0,S B I MANDA ROAD,120288,13-JAN-20,14796.0,NCR ALD 02,321102001100652.0
160.0,S B I MANDA ROAD,120289,13-JAN-20,12506.0,NCR ALD 02,321102001100652.0
161.0,S B I MANDA ROAD,120290,13-JAN-20,15535.0,NCR ALD 02,321102001100652.0
162.0,S B I MANDA ROAD,120291,14-JAN-20,10435.0,NCR ALD 02,321102001100652.0
163.0,S B I MANDA ROAD,120292,15-JAN-20,10265.0,NCR ALD 02,321102001100652.0
164.0,S B I MANDA ROAD,120293,16-JAN-20,17306.0,NCR ALD 02,321102001100652.0
165.0,S B I MANDA ROAD,120294,17-JAN-20,15370.0,NCR ALD 02,321102001100652.0
166.0,S B I MANDA ROAD,120295,18-JAN-20,17165.0,NCR ALD 02,321102001100652.0
167.0,S B I MANDA ROAD,120296,20-JAN-20,28975.0,NCR ALD 02,321102001100652.0
168.0,S B I MANDA ROAD,120297,20-JAN-20,23575.0,NCR ALD 02,321102001100652.0
169.0,SBI SIRSA,121929,21-DEC-19,1715.0,NCR ALD 02,321102001100608.0
170.0,S B I MANDA ROAD,122133,20-DEC-19,6595.0,NCR ALD 02,321102001100608.0
171.0,S B I MANDA ROAD,122135,24-DEC-19,4470.0,NCR ALD 02,321102001100608.0
172.0,S B I MANDA ROAD,122137,24-DEC-19,6235.0,NCR ALD 02,321102001100608.0
173.0,S B I MANDA ROAD,122138,26-DEC-19,4085.0,NCR ALD 02,321102001100608.0
174.0,S B I MANDA ROAD,122139,26-DEC-19,2575.0,NCR ALD 02,321102001100608.0
175.0,S B I MANDA ROAD,122140,27-DEC-19,4890.0,NCR ALD 02,321102001100608.0
176.0,S B I MANDA ROAD,122141,30-DEC-19,3325.0,NCR ALD 02,321102001100608.0
177.0,S B I MANDA ROAD,122143,30-DEC-19,1820.0,NCR ALD 02,321102001100608.0
178.0,S B I VINDHYACHAL,122417,23-DEC-19,63366.0,NCR ALD 02,321102001100608.0
179.0,S B I VINDHYACHAL,122418,23-DEC-19,26530.0,NCR ALD 02,321102001100608.0
180.0,S B I VINDHYACHAL,122419,24-DEC-19,63690.0,NCR ALD 02,321102001100608.0
181.0,S B I VINDHYACHAL,122420,26-DEC-19,66480.0,NCR ALD 02,321102001100608.0
182.0,S B I VINDHYACHAL,122421,26-DEC-19,58980.0,NCR ALD 02,321102001100608.0
183.0,S B I VINDHYACHAL,122423,31-DEC-19,53450.0,NCR ALD 02,321102001100608.0
184.0,S B I VINDHYACHAL,122424,31-DEC-19,63990.0,NCR ALD 02,321102001100608.0
185.0,S B I VINDHYACHAL,122425,31-DEC-19,18830.0,NCR ALD 02,321102001100608.0
186.0,S B I VINDHYACHAL,122426,31-DEC-19,40240.0,NCR ALD 02,321102001100608.0
187.0,S B I VINDHYACHAL,122427,01-JAN-20,46485.0,NCR ALD 02,321102001100608.0
188.0,S B I VINDHYACHAL,122428,02-JAN-20,131600.0,NCR ALD 02,321102001100652.0
189.0,S B I VINDHYACHAL,122436,10-JAN-20,51940.0,NCR ALD 02,321102001100652.0
190.0,S B I  ALLAHABAD,1364165,22-DEC-19,1364165.0,NCR ALD 02,321102001100608.0
191.0,S B I  ALLAHABAD,138043,14-JAN-20,138043.0,NCR ALD 02,321102001100652.0
192.0,S B I RURA,209484,23-DEC-19,53715.0,NCR ALD 02,321102001100609.0
193.0,S B I RURA,209485,23-DEC-19,38355.0,NCR ALD 02,321102001100609.0
194.0,S B I RURA,209486,23-DEC-19,38440.0,NCR ALD 02,321102001100609.0
195.0,S B I RURA,209487,26-DEC-19,25150.0,NCR ALD 02,321102001100609.0
196.0,S B I RURA,209488,26-DEC-19,41020.0,NCR ALD 02,321102001100609.0
197.0,S B I RURA,209489,26-DEC-19,53610.0,NCR ALD 02,321102001100609.0
198.0,S B I RURA,209490,27-DEC-19,63090.0,NCR ALD 02,321102001100609.0
199.0,S B I RURA,209494,31-DEC-19,27735.0,NCR ALD 02,321102001100609.0
200.0,S B I RURA,209495,01-JAN-20,15195.0,NCR ALD 02,321102001100609.0
201.0,S B I RURA,209496,02-JAN-20,45525.0,NCR ALD 02,321102001100609.0
202.0,S B I RURA,209497,03-JAN-20,29060.0,NCR ALD 02,321102001100609.0
203.0,S B I DIBIYAPUR,209550,13-JAN-20,229304.0,NCR ALD 02,321102001100652.0
204.0,S B I DIBIYAPUR,209655,16-JAN-20,223350.0,NCR ALD 02,321102001100652.0
205.0,S.B.I.  ETAWAH,212180,23-DEC-19,355678.0,NCR ALD 02,321102001100608.0
206.0,S.B.I.  ETAWAH,212181,21-DEC-19,430037.0,NCR ALD 02,321102001100608.0
207.0,S.B.I.  ETAWAH,212189,24-DEC-19,10175.0,NCR ALD 02,321102001100608.0
208.0,S.B.I.  ETAWAH,212190,30-DEC-19,1721773.0,NCR ALD 02,321102001100608.0
209.0,S.B.I.  ETAWAH,212193,13-JAN-20,42998.0,NCR ALD 02,321102001100652.0
210.0,S.B.I.  ETAWAH,212195,13-JAN-20,920536.0,NCR ALD 02,321102001100652.0
211.0,S B I ACHALDA,212394,31-DEC-19,12001.0,NCR ALD 02,321102001100608.0
212.0,S B I RURA,212526,02-JAN-20,2830.0,NCR ALD 02,321102001100609.0
213.0,S B I RURA,212527,02-JAN-20,1555.0,NCR ALD 02,321102001100609.0
214.0,SBI CHEERAT,224699,23-DEC-19,1630.0,NCR ALD 02,321102001100608.0
215.0,SBI CHEERAT,224700,23-DEC-19,1660.0,NCR ALD 02,321102001100608.0
216.0,SBI CHEERAT,224701,24-DEC-19,1585.0,NCR ALD 02,321102001100608.0
217.0,SBI CHEERAT,224702,25-DEC-19,2490.0,NCR ALD 02,321102001100608.0
218.0,SBI CHEERAT,224703,26-DEC-19,1740.0,NCR ALD 02,321102001100608.0
219.0,SBI CHEERAT,224705,28-DEC-19,1210.0,NCR ALD 02,321102001100608.0
220.0,SBI CHEERAT,224706,29-DEC-19,2405.0,NCR ALD 02,321102001100608.0
221.0,SBI CHEERAT,224707,30-DEC-19,1960.0,NCR ALD 02,321102001100608.0
222.0,SBI CHEERAT,224708,31-DEC-19,1890.0,NCR ALD 02,321102001100608.0
223.0,SBI CHEERAT,224709,01-JAN-20,3530.0,NCR ALD 02,321102001100608.0
224.0,SBI CHEERAT,224710,02-JAN-20,1370.0,NCR ALD 02,321102001100609.0
225.0,SBI CHEERAT,224711,03-JAN-20,1275.0,NCR ALD 02,321102001100609.0
226.0,SBI CHEERAT,224712,04-JAN-20,2260.0,NCR ALD 02,321102001100609.0
227.0,SBI CHEERAT,224715,10-JAN-20,2300.0,NCR ALD 02,321102001100652.0
228.0,SBI CHEERAT,224716,11-JAN-20,2570.0,NCR ALD 02,321102001100652.0
229.0,SBI CHEERAT,224717,12-JAN-20,2095.0,NCR ALD 02,321102001100652.0
230.0,SBI CHEERAT,224718,13-JAN-20,3490.0,NCR ALD 02,321102001100652.0
231.0,SBI CHEERAT,224719,14-JAN-20,1820.0,NCR ALD 02,321102001100652.0
232.0,SBI CHEERAT,224720,15-JAN-20,2150.0,NCR ALD 02,321102001100652.0
233.0,SBI CHEERAT,224721,16-JAN-20,2005.0,NCR ALD 02,321102001100652.0
234.0,SBI CHEERAT,224722,17-JAN-20,1565.0,NCR ALD 02,321102001100652.0
235.0,SBI CHEERAT,224724,30-JAN-20,2270.0,NCR ALD 02,321102001100652.0
236.0,SBI CHEERAT,224725,20-JAN-20,3130.0,NCR ALD 02,321102001100652.0
237.0,SBI CHEERAT,224726,21-JAN-20,2065.0,NCR ALD 02,321102001100652.0
238.0,S B I KHURJA,225052,20-JAN-20,3535.0,NCR ALD 02,321102001100652.0
239.0,S B I KHURJA,225117,16-DEC-19,4416.0,NCR ALD 02,321102001100608.0
240.0,S B I KHURJA,225118,16-DEC-19,5712.0,NCR ALD 02,321102001100608.0
241.0,S B I KHURJA,225124,23-DEC-19,3915.0,NCR ALD 02,321102001100608.0
242.0,S B I KHURJA,225125,23-DEC-19,4465.0,NCR ALD 02,321102001100608.0
243.0,S B I KHURJA,225128,26-DEC-19,4427.0,NCR ALD 02,321102001100608.0
244.0,S B I KHURJA,225131,30-DEC-19,2775.0,NCR ALD 02,321102001100608.0
245.0,S B I KHURJA,225132,30-DEC-19,3501.0,NCR ALD 02,321102001100608.0
246.0,S B I KHURJA,225139,06-JAN-20,4325.0,NCR ALD 02,321102001100652.0
247.0,S B I KHURJA,225145,13-JAN-20,3725.0,NCR ALD 02,321102001100652.0
248.0,S B I KHURJA,225146,13-JAN-20,5192.0,NCR ALD 02,321102001100652.0
249.0,SBI CHEERAT,226652,23-DEC-19,505.0,NCR ALD 02,321102001100608.0
250.0,SBI CHEERAT,226653,23-DEC-19,635.0,NCR ALD 02,321102001100608.0
251.0,SBI CHEERAT,226654,24-DEC-19,835.0,NCR ALD 02,321102001100608.0
252.0,SBI CHEERAT,226655,26-DEC-19,590.0,NCR ALD 02,321102001100608.0
253.0,SBI CHEERAT,226656,26-DEC-19,840.0,NCR ALD 02,321102001100608.0
254.0,SBI CHEERAT,226658,30-DEC-19,495.0,NCR ALD 02,321102001100608.0
255.0,SBI CHEERAT,226659,30-DEC-19,615.0,NCR ALD 02,321102001100608.0
256.0,SBI CHEERAT,226660,30-DEC-19,720.0,NCR ALD 02,321102001100608.0
257.0,SBI CHEERAT,226662,01-JAN-20,6240.0,NCR ALD 02,321102001100608.0
258.0,SBI CHEERAT,226663,02-JAN-20,555.0,NCR ALD 02,321102001100652.0
259.0,SBI CHEERAT,226665,10-JAN-20,700.0,NCR ALD 02,321102001100652.0
260.0,SBI CHEERAT,226666,13-JAN-20,1235.0,NCR ALD 02,321102001100652.0
261.0,SBI CHEERAT,226667,13-JAN-20,940.0,NCR ALD 02,321102001100652.0
262.0,SBI CHEERAT,226668,13-JAN-20,1310.0,NCR ALD 02,321102001100652.0
263.0,SBI CHEERAT,226669,14-JAN-20,845.0,NCR ALD 02,321102001100652.0
264.0,SBI CHEERAT,226670,15-JAN-20,840.0,NCR ALD 02,321102001100652.0
265.0,SBI CHEERAT,226671,16-JAN-20,720.0,NCR ALD 02,321102001100652.0
266.0,SBI CHEERAT,226672,17-JAN-20,615.0,NCR ALD 02,321102001100652.0
267.0,SBI CHEERAT,226674,20-JAN-20,760.0,NCR ALD 02,321102001100652.0
268.0,SBI CHEERAT,226675,20-JAN-20,1205.0,NCR ALD 02,321102001100652.0
269.0,SBI CHEERAT,226676,21-JAN-20,1080.0,NCR ALD 02,321102001100652.0
270.0,S B I  ROBERTSGANJ,289008,23-DEC-19,14258.0,NCR ALD 02,321102001100608.0
271.0,S B I  ROBERTSGANJ,289011,26-DEC-19,52478.0,NCR ALD 02,321102001100608.0
272.0,S B I  ROBERTSGANJ,289014,30-DEC-19,23179.0,NCR ALD 02,321102001100608.0
273.0,S B I  ROBERTSGANJ,289015,30-DEC-19,13650.0,NCR ALD 02,321102001100608.0
274.0,S B I  ROBERTSGANJ,289023,06-JAN-20,20932.0,NCR ALD 02,321102001100609.0
275.0,S B I  ROBERTSGANJ,289029,13-JAN-20,77528.0,NCR ALD 02,321102001100652.0
276.0,S B I  ROBERTSGANJ,289030,14-JAN-20,15588.0,NCR ALD 02,321102001100652.0
277.0,S B I  ROBERTSGANJ,289033,16-JAN-20,33680.0,NCR ALD 02,321102001100652.0
278.0,S B I  ROBERTSGANJ,289034,17-JAN-20,51781.0,NCR ALD 02,321102001100652.0
279.0,S B I  ROBERTSGANJ,289035,18-JAN-20,62220.0,NCR ALD 02,321102001100652.0
280.0,S B I  ROBERTSGANJ,289036,20-JAN-20,47218.0,NCR ALD 02,321102001100652.0
281.0,S B I  ROBERTSGANJ,289037,20-JAN-20,31960.0,NCR ALD 02,321102001100652.0
282.0,S B I CHURK,291356,01-JAN-20,4214.0,NCR ALD 02,321102001100609.0
283.0,S B I CHURK,291445,24-DEC-19,1520.0,NCR ALD 02,321102001100608.0
284.0,S B I CHURK,291464,13-JAN-20,2340.0,NCR ALD 02,321102001100652.0
285.0,S B I CHHATARPUR,301355,21-DEC-19,5975.0,NCR JHS 03,321102001100652.0
286.0,S B I CHHATARPUR,301356,23-DEC-19,770.0,NCR JHS 03,321102001100652.0
287.0,S B I CHHATARPUR,301357,23-DEC-19,1025.0,NCR JHS 03,321102001100652.0
288.0,S B I CHHATARPUR,301358,24-DEC-19,6485.0,NCR JHS 03,321102001100652.0
289.0,S B I CHHATARPUR,301359,26-DEC-19,1760.0,NCR JHS 03,321102001100652.0
290.0,S B I CHHATARPUR,301360,26-DEC-19,325.0,NCR JHS 03,321102001100652.0
291.0,S B I CHHATARPUR,301361,27-DEC-19,785.0,NCR JHS 03,321102001100652.0
292.0,S B I CHHATARPUR,301362,30-DEC-19,2780.0,NCR JHS 03,321102001100652.0
293.0,S B I CHHATARPUR,301363,30-DEC-19,3285.0,NCR JHS 03,321102001100652.0
294.0,S B I CHHATARPUR,301364,30-DEC-19,3265.0,NCR JHS 03,321102001100652.0
