Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
326,S B I  JHANSI,3859,29-Nov-21,1884080,NCR JHS 03,3.21102E+14
327,S B I  JHANSI,3860,29-Nov-21,42390,NCR JHS 03,3.21102E+14
328,S B I  JHANSI,3861,29-Nov-21,1779638,NCR JHS 03,3.21102E+14
329,S B I  JHANSI,3862,29-Nov-21,25866,NCR JHS 03,3.21102E+14
330,S B I  JHANSI,3863,30-Nov-21,28706,NCR JHS 03,3.21102E+14
331,S B I  JHANSI,3864,30-Nov-21,1792615,NCR JHS 03,3.21102E+14
332,S B I  JHANSI,3865,01-Dec-21,2447353,NCR JHS 03,3.21102E+14
333,S B I  JHANSI,3866,01-Dec-21,26705,NCR JHS 03,3.21102E+14
334,S B I  JHANSI,3867,02-Dec-21,1717943,NCR JHS 03,3.21102E+14
335,S B I  JHANSI,3868,22-Nov-21,26916,NCR JHS 03,3.21102E+14
336,S B I  JHANSI,3869,03-Dec-21,2428279,NCR JHS 03,3.21102E+14
337,S B I  JHANSI,3870,03-Dec-21,33377,NCR JHS 03,3.21102E+14
338,S B I  JHANSI,3871,04-Dec-21,2115779,NCR JHS 03,3.21102E+14
339,S B I  JHANSI,3872,04-Dec-21,29972,NCR JHS 03,3.21102E+14
340,S B I  JHANSI,3873,06-Dec-21,1740652,NCR JHS 03,3.21102E+14
341,S B I  JHANSI,3874,06-Dec-21,33355,NCR JHS 03,3.21102E+14
342,S B I  JHANSI,3875,06-Dec-21,1849937,NCR JHS 03,3.21102E+14
343,S B I  JHANSI,3876,06-Dec-21,30985,NCR JHS 03,3.21102E+14
344,S B I  JHANSI,3877,07-Dec-21,2187633,NCR JHS 03,3.21102E+14
345,S B I  JHANSI,3878,08-Dec-21,2150989,NCR JHS 03,3.21102E+14
346,S B I  JHANSI,3879,09-Dec-21,1774525,NCR JHS 03,3.21102E+14
347,S B I  JHANSI,3880,10-Dec-21,2171883,NCR JHS 03,3.21102E+14
348,S B I  JHANSI,3882,13-Dec-21,1870656,NCR JHS 03,3.21102E+14
349,S B I  JHANSI,3883,13-Dec-21,1681922,NCR JHS 03,3.21102E+14
350,S B I  JHANSI,3885,14-Dec-21,1740228,NCR JHS 03,3.21102E+14
351,S B I  JHANSI,3886,15-Dec-21,2412424,NCR JHS 03,3.21102E+14
352,S B I  JHANSI,3890,20-Dec-21,1893331,NCR JHS 03,3.21102E+14
353,S B I  JHANSI,3891,20-Dec-21,1735973,NCR JHS 03,3.21102E+14
354,S B I  JHANSI,3893,22-Dec-21,1754505,NCR JHS 03,3.21102E+14
355,S B I  JHANSI,3896,27-Dec-21,1870452,NCR JHS 03,3.21102E+14
356,S B I  JHANSI,3897,27-Dec-21,1557748,NCR JHS 03,3.21102E+14
357,S B I  JHANSI,3898,27-Dec-21,1402038,NCR JHS 03,3.21102E+14
358,S B I  JHANSI,3899,28-Dec-21,1620831,NCR JHS 03,3.21102E+14
359,S B I  JHANSI,3900,29-Dec-21,1103192,NCR JHS 03,3.21102E+14
360,SBI GOVERDHAN,3908,28-Mar-22,62565,NCR AGC 04,3.21102E+14
361,S B I  JHANSI,3952,31-Dec-21,1272278,NCR JHS 03,3.21102E+14
362,S B I  JHANSI,3954,03-Jan-22,703420,NCR JHS 03,3.21102E+14
363,S B I  JHANSI,3956,03-Jan-22,1271984,NCR JHS 03,3.21102E+14
364,S B I  JHANSI,3959,05-Jan-22,1583144,NCR JHS 03,3.21102E+14
365,S B I  JHANSI,3960,07-Jan-22,1236485,NCR JHS 03,3.21102E+14
366,S B I  JHANSI,3961,01-Jan-22,1403249,NCR JHS 03,3.21102E+14
367,S B I  JHANSI,3962,10-Jan-22,993918,NCR JHS 03,3.21102E+14
368,S B I  JHANSI,3963,10-Jan-22,667546,NCR JHS 03,3.21102E+14
369,S B I  JHANSI,3964,10-Jan-22,1,NCR JHS 03,3.21102E+14
370,S B I  JHANSI,3965,11-Jan-22,1144152,NCR JHS 03,3.21102E+14
371,S B I  JHANSI,3966,12-Jan-22,434561,NCR JHS 03,3.21102E+14
372,S B I  JHANSI,3968,14-Jan-22,973523,NCR JHS 03,3.21102E+14
373,S B I  JHANSI,3969,15-Jan-22,755169,NCR JHS 03,3.21102E+14
374,S B I  JHANSI,3970,17-Jan-22,774543,NCR JHS 03,3.21102E+14
375,S B I  JHANSI,3971,17-Jan-22,601841,NCR JHS 03,3.21102E+14
376,S B I  JHANSI,3972,18-Jan-22,746904,NCR JHS 03,3.21102E+14
377,S B I  JHANSI,3973,19-Jan-22,743881,NCR JHS 03,3.21102E+14
378,S B I  JHANSI,3975,21-Jan-22,953274,NCR JHS 03,3.21102E+14
379,S B I  JHANSI,3978,24-Jan-22,825461,NCR JHS 03,3.21102E+14
380,S B I  JHANSI,3980,27-Jan-22,1107430,NCR JHS 03,3.21102E+14
381,S B I  JHANSI,3984,31-Jan-22,948089,NCR JHS 03,3.21102E+14
382,S B I  JHANSI,3985,31-Jan-22,806505,NCR JHS 03,3.21102E+14
383,S B I  JHANSI,3986,01-Feb-22,1164048,NCR JHS 03,3.21102E+14
384,S B I  JHANSI,3987,02-Feb-22,950156,NCR JHS 03,3.21102E+14
385,S B I  JHANSI,3988,03-Feb-22,1236313,NCR JHS 03,3.21102E+14
386,S B I  JHANSI,3990,05-Feb-22,883383,NCR JHS 03,3.21102E+14
387,S B I  JHANSI,3991,07-Feb-22,925894,NCR JHS 03,3.21102E+14
388,S B I  JHANSI,3992,07-Feb-22,955245,NCR JHS 03,3.21102E+14
389,S B I  JHANSI,3994,09-Feb-22,1198504,NCR JHS 03,3.21102E+14
390,S B I  JHANSI,3995,10-Feb-22,1172986,NCR JHS 03,3.21102E+14
391,S B I  JHANSI,3996,11-Feb-22,1331974,NCR JHS 03,3.21102E+14
392,S B I  JHANSI,3997,14-Feb-22,1091767,NCR JHS 03,3.21102E+14
393,S B I  JHANSI,3998,11-Feb-22,1541769,NCR JHS 03,3.21102E+14
394,S B I  JHANSI,3999,14-Feb-22,1078490,NCR JHS 03,3.21102E+14
395,S B I  JHANSI,4000,16-Feb-22,1166915,NCR JHS 03,3.21102E+14
396,S B I GHATAMPUR,4007,29-Nov-21,46540,NCR JHS 03,3.21102E+14
397,SBI MAHWA,4007,19-Mar-22,540,NCR AGC 04,3.21102E+14
398,SBI MAHWA,4008,21-Mar-22,1465,NCR AGC 04,3.21102E+14
399,S B I GHATAMPUR,4008,29-Nov-21,41005,NCR JHS 03,3.21102E+14
400,SBI MAHWA,4009,20-Mar-22,1145,NCR AGC 04,3.21102E+14
401,S B I GHATAMPUR,4009,29-Nov-21,38215,NCR JHS 03,3.21102E+14
402,S B I GHATAMPUR,4015,05-Dec-21,32090,NCR JHS 03,3.21102E+14
403,SBI MAHWA,4015,25-Mar-22,790,NCR AGC 04,3.21102E+14
404,S B I GHATAMPUR,4016,05-Dec-21,43240,NCR JHS 03,3.21102E+14
405,SBI MAHWA,4016,25-Mar-22,530,NCR AGC 04,3.21102E+14
406,S B I GHATAMPUR,4021,13-Dec-21,27150,NCR JHS 03,3.21102E+14
407,S B I GHATAMPUR,4022,13-Dec-21,50810,NCR JHS 03,3.21102E+14
408,S B I GHATAMPUR,4023,13-Dec-21,46120,NCR JHS 03,3.21102E+14
409,S B I GHATAMPUR,4026,10-Dec-21,42140,NCR JHS 03,3.21102E+14
410,S B I GHATAMPUR,4027,10-Dec-21,30870,NCR JHS 03,3.21102E+14
411,S B I GHATAMPUR,4028,10-Dec-21,20915,NCR JHS 03,3.21102E+14
412,S B I GHATAMPUR,4029,20-Dec-21,56615,NCR JHS 03,3.21102E+14
413,S B I GHATAMPUR,4030,20-Dec-21,38890,NCR JHS 03,3.21102E+14
414,S B I GHATAMPUR,4036,27-Dec-21,41910,NCR JHS 03,3.21102E+14
415,S B I GHATAMPUR,4037,27-Dec-21,34750,NCR JHS 03,3.21102E+14
416,S B I  BANDA,4088,27-Dec-21,164550,NCR JHS 03,3.21102E+14
417,S B I CHHATARPUR,4252,14-Oct-21,280,NCR JHS 03,3.21102E+14
418,S B I CHHATARPUR,4271,02-Nov-21,105,NCR JHS 03,3.21102E+14
419,S B I  TIKAMGARH,4549,21-Dec-21,3450000,NCR JHS 03,3.21102E+14
420,S B I CHHATARPUR,4583,06-Nov-21,31770,NCR JHS 03,3.21102E+14
421,S B I  BANDA,4724,07-Dec-21,1090,NCR JHS 03,3.21102E+14
422,SBI ATARRA,4907,10-Dec-21,2300,NCR JHS 03,3.21102E+14
423,SBI CHIRGAON,4951,31-Jan-22,2725,NCR JHS 03,3.21102E+14
424,SBI CHIRGAON,4952,01-Feb-22,2850,NCR JHS 03,3.21102E+14
425,SBI CHIRGAON,4953,02-Feb-22,1875,NCR JHS 03,3.21102E+14
426,SBI CHIRGAON,4954,03-Feb-22,3065,NCR JHS 03,3.21102E+14
427,SBI CHIRGAON,4955,04-Feb-22,5070,NCR JHS 03,3.21102E+14
428,SBI CHIRGAON,4956,05-Feb-22,3915,NCR JHS 03,3.21102E+14
429,SBI CHIRGAON,4957,07-Feb-22,4190,NCR JHS 03,3.21102E+14
430,SBI CHIRGAON,4958,07-Feb-22,3335,NCR JHS 03,3.21102E+14
431,SBI CHIRGAON,4959,08-Feb-22,5195,NCR JHS 03,3.21102E+14
432,SBI CHIRGAON,4960,09-Feb-22,5510,NCR JHS 03,3.21102E+14
433,SBI CHIRGAON,4961,10-Feb-22,4035,NCR JHS 03,3.21102E+14
434,SBI CHIRGAON,4962,11-Feb-22,4495,NCR JHS 03,3.21102E+14
435,SBI CHIRGAON,4963,14-Feb-22,3195,NCR JHS 03,3.21102E+14
436,SBI CHIRGAON,4964,14-Feb-22,3775,NCR JHS 03,3.21102E+14
437,SBI CHIRGAON,4965,14-Feb-22,3245,NCR JHS 03,3.21102E+14
438,SBI CHIRGAON,4966,16-Feb-22,5075,NCR JHS 03,3.21102E+14
439,SBI CHIRGAON,4967,16-Feb-22,4810,NCR JHS 03,3.21102E+14
440,SBI CHIRGAON,4968,17-Feb-22,5525,NCR JHS 03,3.21102E+14
441,SBI CHIRGAON,4969,18-Feb-22,5825,NCR JHS 03,3.21102E+14
442,SBI CHIRGAON,4970,21-Feb-22,4140,NCR JHS 03,3.21102E+14
443,SBI CHIRGAON,4971,21-Feb-22,5065,NCR JHS 03,3.21102E+14
444,SBI CHIRGAON,4972,21-Feb-22,4055,NCR JHS 03,3.21102E+14
445,SBI CHIRGAON,4973,22-Feb-22,4015,NCR JHS 03,3.21102E+14
446,SBI CHIRGAON,4974,23-Feb-22,4110,NCR JHS 03,3.21102E+14
447,SBI CHIRGAON,4975,24-Feb-22,3340,NCR JHS 03,3.21102E+14
448,SBI CHIRGAON,4976,25-Feb-22,3130,NCR JHS 03,3.21102E+14
449,SBI CHIRGAON,4977,28-Feb-22,3340,NCR JHS 03,3.21102E+14
450,SBI CHIRGAON,4978,28-Feb-22,1985,NCR JHS 03,3.21102E+14
451,SBI CHIRGAON,4979,28-Feb-22,3570,NCR JHS 03,3.21102E+14
452,SBI CHIRGAON,4980,02-Mar-22,3290,NCR JHS 03,3.21102E+14
453,SBI CHIRGAON,4981,02-Mar-22,1975,NCR JHS 03,3.21102E+14
454,SBI CHIRGAON,4982,03-Mar-22,2600,NCR JHS 03,3.21102E+14
455,SBI CHIRGAON,4983,04-Mar-22,2595,NCR JHS 03,3.21102E+14
456,SBI CHIRGAON,4984,05-Mar-22,2090,NCR JHS 03,3.21102E+14
457,SBI CHIRGAON,4985,07-Mar-22,2255,NCR JHS 03,3.21102E+14
458,SBI CHIRGAON,4986,07-Mar-22,1875,NCR JHS 03,3.21102E+14
459,SBI CHIRGAON,4987,07-Mar-22,2320,NCR JHS 03,3.21102E+14
460,SBI CHIRGAON,4988,10-Mar-22,2660,NCR JHS 03,3.21102E+14
461,SBI CHIRGAON,4989,10-Mar-22,1460,NCR JHS 03,3.21102E+14
462,SBI CHIRGAON,4990,11-Mar-22,1470,NCR JHS 03,3.21102E+14
463,SBI CHIRGAON,4991,14-Mar-22,2140,NCR JHS 03,3.21102E+14
464,SBI CHIRGAON,4993,16-Mar-22,3385,NCR JHS 03,3.21102E+14
465,SBI CHIRGAON,4994,21-Mar-22,4140,NCR JHS 03,3.21102E+14
466,SBI CHIRGAON,4995,21-Mar-22,5105,NCR JHS 03,3.21102E+14
467,SBI CHIRGAON,4996,21-Mar-22,1000,NCR JHS 03,3.21102E+14
468,SBI CHIRGAON,4997,21-Mar-22,2415,NCR JHS 03,3.21102E+14
469,SBI CHIRGAON,4998,21-Mar-22,4315,NCR JHS 03,3.21102E+14
470,SBI CHIRGAON,4999,22-Mar-22,5110,NCR JHS 03,3.21102E+14
471,SBI CHIRGAON,5000,23-Mar-22,3415,NCR JHS 03,3.21102E+14
472,SBI CHIRGAON,5001,24-Mar-22,3155,NCR JHS 03,3.21102E+14
473,SBI CHIRGAON,5002,25-Mar-22,2325,NCR JHS 03,3.21102E+14
474,SBI CHIRGAON,5003,28-Mar-22,3875,NCR JHS 03,3.21102E+14
475,SBI CHIRGAON,5004,28-Mar-22,3995,NCR JHS 03,3.21102E+14
476,SBI CHIRGAON,5006,28-Mar-22,5740,NCR JHS 03,3.21102E+14
477,SBI CHIRGAON,5007,30-Mar-22,4455,NCR JHS 03,3.21102E+14
478,SBI CHIRGAON,5009,02-Apr-22,3475,NCR JHS 03,3.21102E+14
479,SBI ATARRA,5053,05-Jan-22,64425,NCR JHS 03,3.21102E+14
480,SBI ATARRA,5095,16-Feb-22,111865,NCR JHS 03,3.21102E+14
481,SBI KABRAI,5668,30-Oct-21,405,NCR JHS 03,3.21102E+14
482,SBI KABRAI,5697,29-Nov-21,1230,NCR JHS 03,3.21102E+14
483,SBI KABRAI,5698,29-Nov-21,2210,NCR JHS 03,3.21102E+14
484,S B I  GWALIOR,5776,25-Nov-21,50716,NCR JHS 03,3.21102E+14
485,S B I  GWALIOR,5789,27-Dec-21,60165,NCR JHS 03,3.21102E+14
486,S B I  GWALIOR,5795,27-Dec-21,179550,NCR JHS 03,3.21102E+14
487,S B I  GWALIOR,5796,27-Dec-21,171519,NCR JHS 03,3.21102E+14
488,S B I  GWALIOR,5797,27-Dec-21,62213,NCR JHS 03,3.21102E+14
489,S B I  GWALIOR,5798,27-Dec-21,54810,NCR JHS 03,3.21102E+14
490,S B I  GWALIOR,5799,27-Dec-21,90721,NCR JHS 03,3.21102E+14
491,SBI KHARGAPUR,5929,15-Jan-22,145,NCR JHS 03,3.21102E+14
492,SBI KHARGAPUR,5945,31-Jan-22,70,NCR JHS 03,3.21102E+14
493,SBI AIT,5981,25-Jan-22,1855,NCR JHS 03,3.21102E+14
494,S B I  LALITPUR,6101,15-Nov-21,33075,NCR JHS 03,3.21102E+14
495,S B I  LALITPUR,6123,28-Nov-21,176750,NCR JHS 03,3.21102E+14
496,S B I  LALITPUR,6132,06-Dec-21,246890,NCR JHS 03,3.21102E+14
497,S B I  LALITPUR,6143,13-Dec-21,129185,NCR JHS 03,3.21102E+14
498,S B I  LALITPUR,6144,13-Dec-21,229790,NCR JHS 03,3.21102E+14
499,S B I  LALITPUR,6152,20-Nov-21,4225,NCR JHS 03,3.21102E+14
500,S B I  LALITPUR,6154,22-Nov-21,1675,NCR JHS 03,3.21102E+14
501,S B I  LALITPUR,6160,23-Nov-21,1590,NCR JHS 03,3.21102E+14
502,S B I  LALITPUR,6161,30-Nov-21,2380,NCR JHS 03,3.21102E+14
503,S B I  LALITPUR,6179,18-Dec-21,1315,NCR JHS 03,3.21102E+14
504,S B I  LALITPUR,6180,17-Dec-21,2110,NCR JHS 03,3.21102E+14
505,S B I  LALITPUR,6181,20-Dec-21,1030,NCR JHS 03,3.21102E+14
506,S B I  LALITPUR,6182,19-Dec-21,1330,NCR JHS 03,3.21102E+14
507,S B I  LALITPUR,6187,27-Dec-21,865,NCR JHS 03,3.21102E+14
508,S B I  LALITPUR,6188,27-Dec-21,1345,NCR JHS 03,3.21102E+14
509,S B I  LALITPUR,6189,27-Dec-21,1090,NCR JHS 03,3.21102E+14
510,S B I  LALITPUR,6203,18-Dec-21,174445,NCR JHS 03,3.21102E+14
511,S B I  LALITPUR,6204,18-Dec-21,383925,NCR JHS 03,3.21102E+14
512,S B I  LALITPUR,6205,18-Dec-21,193315,NCR JHS 03,3.21102E+14
513,S B I  LALITPUR,6208,20-Dec-21,189906,NCR JHS 03,3.21102E+14
514,S B I  LALITPUR,6209,20-Dec-21,161905,NCR JHS 03,3.21102E+14
515,S B I  LALITPUR,6213,21-Dec-21,3435000,NCR JHS 03,3.21102E+14
516,S B I  LALITPUR,6217,27-Dec-21,154680,NCR JHS 03,3.21102E+14
517,S B I  LALITPUR,6218,27-Dec-21,165985,NCR JHS 03,3.21102E+14
518,S B I  LALITPUR,6219,27-Dec-21,141455,NCR JHS 03,3.21102E+14
519,S B I  LALITPUR,6220,27-Dec-21,277200,NCR JHS 03,3.21102E+14
520,S B I  LALITPUR,6241,10-Jan-22,90595,NCR JHS 03,3.21102E+14
521,S B I  JHANSI,6312,14-Feb-22,2695,NCR JHS 03,3.21102E+14
522,S B I  JHANSI,6400,08-Mar-22,380,NCR JHS 03,3.21102E+14
523,S B I  LALITPUR,6556,14-Feb-22,1210,NCR JHS 03,3.21102E+14
524,S B I  LALITPUR,6557,14-Feb-22,2070,NCR JHS 03,3.21102E+14
525,S B I  LALITPUR,6565,24-Feb-22,4760,NCR JHS 03,3.21102E+14
526,S B I  LALITPUR,6578,02-Apr-22,205,NCR JHS 03,3.21102E+14
527,S B I  LALITPUR,6651,23-Feb-22,1665,NCR JHS 03,3.21102E+14
528,S B I  LALITPUR,6654,07-Mar-22,480,NCR JHS 03,3.21102E+14
529,S B I  LALITPUR,6655,08-Mar-22,540,NCR JHS 03,3.21102E+14
530,S B I  LALITPUR,6657,10-Mar-22,715,NCR JHS 03,3.21102E+14
531,S B I MAURANIPUR,6660,21-Mar-22,70,NCR JHS 03,3.21102E+14
532,S B I MAURANIPUR,6661,21-Mar-22,100,NCR JHS 03,3.21102E+14
533,S B I MAURANIPUR,6662,21-Mar-22,25,NCR JHS 03,3.21102E+14
534,S B I MAURANIPUR,6663,21-Mar-22,60,NCR JHS 03,3.21102E+14
535,S B I MAURANIPUR,6664,21-Mar-22,1410,NCR JHS 03,3.21102E+14
536,S B I  LALITPUR,6669,28-Mar-22,980,NCR JHS 03,3.21102E+14
537,S B I  LALITPUR,6671,30-Mar-22,770,NCR JHS 03,3.21102E+14
538,S B I KHAJURAHO,6834,14-Jan-22,16465,NCR JHS 03,3.21102E+14
539,S B I KHAJURAHO,6843,24-Jan-22,28715,NCR JHS 03,3.21102E+14
540,S B I  TIKAMGARH,6855,18-Jan-22,860,NCR JHS 03,3.21102E+14
541,S B I  TIKAMGARH,6863,27-Jan-22,1270,NCR JHS 03,3.21102E+14
542,SBI ICHAULI,7098,30-Mar-22,2860,NCR JHS 03,3.21102E+14
543,SBI HAMEERPUR,7249,05-Mar-22,3080,NCR JHS 03,3.21102E+14
544,SBI HAMEERPUR,7250,07-Mar-22,10602,NCR JHS 03,3.21102E+14
545,SBI RANIPUR,7269,07-Feb-22,4235,NCR JHS 03,3.21102E+14
546,SBI RANIPUR,7304,14-Mar-22,4430,NCR JHS 03,3.21102E+14
547,S B I  ORAI,7402,24-Dec-21,4725,NCR JHS 03,3.21102E+14
548,S B I  ORAI,7410,31-Dec-21,316260,NCR JHS 03,3.21102E+14
549,S B I  ORAI,7414,02-Jan-22,169785,NCR JHS 03,3.21102E+14
550,S B I  ORAI,7419,07-Jan-22,13546,NCR JHS 03,3.21102E+14
551,S B I  ORAI,7428,15-Jan-22,755371,NCR JHS 03,3.21102E+14
552,S B I  ORAI,7432,19-Jan-22,8505,NCR JHS 03,3.21102E+14
553,S B I  ORAI,7443,29-Jan-22,78055,NCR JHS 03,3.21102E+14
554,S B I  ORAI,7448,02-Feb-22,271895,NCR JHS 03,3.21102E+14
555,S B I CHHATARPUR,7533,14-Feb-22,22925,NCR JHS 03,3.21102E+14
556,SBI TALBEHAT,7551,05-Dec-21,530,NCR JHS 03,3.21102E+14
557,SBI TALBEHAT,7552,06-Dec-21,570,NCR JHS 03,3.21102E+14
558,SBI TALBEHAT,7553,07-Dec-21,370,NCR JHS 03,3.21102E+14
559,SBI TALBEHAT,7557,11-Dec-21,420,NCR JHS 03,3.21102E+14
560,SBI TALBEHAT,7558,12-Dec-21,470,NCR JHS 03,3.21102E+14
561,SBI TALBEHAT,7559,13-Dec-21,510,NCR JHS 03,3.21102E+14
562,SBI TALBEHAT,7560,14-Dec-21,60,NCR JHS 03,3.21102E+14
563,SBI TALBEHAT,7561,15-Dec-21,300,NCR JHS 03,3.21102E+14
564,SBI TALBEHAT,7562,16-Dec-21,120,NCR JHS 03,3.21102E+14
565,SBI TALBEHAT,7563,17-Dec-21,95,NCR JHS 03,3.21102E+14
566,SBI TALBEHAT,7564,18-Dec-21,120,NCR JHS 03,3.21102E+14
567,SBI TALBEHAT,7565,19-Dec-21,210,NCR JHS 03,3.21102E+14
568,SBI TALBEHAT,7566,20-Dec-21,100,NCR JHS 03,3.21102E+14
569,SBI TALBEHAT,7568,22-Dec-21,175,NCR JHS 03,3.21102E+14
570,SBI TALBEHAT,7569,23-Dec-21,270,NCR JHS 03,3.21102E+14
571,SBI TALBEHAT,7570,24-Dec-21,330,NCR JHS 03,3.21102E+14
572,SBI TALBEHAT,7571,24-Dec-21,70,NCR JHS 03,3.21102E+14
573,SBI TALBEHAT,7572,26-Dec-21,330,NCR JHS 03,3.21102E+14
574,SBI TALBEHAT,7574,28-Dec-21,30,NCR JHS 03,3.21102E+14
575,SBI TALBEHAT,7575,20-Dec-21,180,NCR JHS 03,3.21102E+14
576,SBI TALBEHAT,7576,30-Dec-21,180,NCR JHS 03,3.21102E+14
577,SBI TALBEHAT,7577,31-Dec-21,120,NCR JHS 03,3.21102E+14
578,SBI TALBEHAT,7578,01-Jan-22,90,NCR JHS 03,3.21102E+14
579,SBI TALBEHAT,7579,02-Jan-22,150,NCR JHS 03,3.21102E+14
580,SBI TALBEHAT,7580,03-Jan-22,180,NCR JHS 03,3.21102E+14
581,SBI TALBEHAT,7581,04-Jan-22,205,NCR JHS 03,3.21102E+14
582,SBI TALBEHAT,7582,06-Jan-22,205,NCR JHS 03,3.21102E+14
583,SBI TALBEHAT,7583,07-Jan-22,330,NCR JHS 03,3.21102E+14
584,SBI TALBEHAT,7584,07-Jan-22,270,NCR JHS 03,3.21102E+14
585,SBI TALBEHAT,7587,10-Jan-22,210,NCR JHS 03,3.21102E+14
586,SBI TALBEHAT,7588,12-Jan-22,295,NCR JHS 03,3.21102E+14
587,SBI TALBEHAT,7589,13-Jan-22,120,NCR JHS 03,3.21102E+14
588,SBI TALBEHAT,7590,14-Jan-22,410,NCR JHS 03,3.21102E+14
589,SBI TALBEHAT,7591,15-Jan-22,30,NCR JHS 03,3.21102E+14
590,SBI TALBEHAT,7592,15-Jan-22,120,NCR JHS 03,3.21102E+14
591,SBI TALBEHAT,7593,16-Jan-22,610,NCR JHS 03,3.21102E+14
592,SBI TALBEHAT,7594,17-Jan-22,230,NCR JHS 03,3.21102E+14
593,SBI TALBEHAT,7595,18-Jan-22,1450,NCR JHS 03,3.21102E+14
594,SBI TALBEHAT,7596,19-Jan-22,340,NCR JHS 03,3.21102E+14
595,SBI TALBEHAT,7597,20-Jan-22,405,NCR JHS 03,3.21102E+14
596,S B I  JHANSI,7598,21-Jan-22,350,NCR JHS 03,3.21102E+14
597,S B I  JHANSI,7599,22-Jan-22,120,NCR JHS 03,3.21102E+14
598,S B I  JHANSI,7600,23-Jan-22,115,NCR JHS 03,3.21102E+14
599,S B I KARWI,7938,31-Jan-22,3620,NCR JHS 03,3.21102E+14
600,S B I KARWI,7939,31-Jan-22,4620,NCR JHS 03,3.21102E+14
601,S B I KARWI,7948,09-Feb-22,3605,NCR JHS 03,3.21102E+14
602,S B I  LALITPUR,8007,15-Nov-21,1925,NCR JHS 03,3.21102E+14
603,S B I  LALITPUR,8100,21-Feb-22,2150,NCR JHS 03,3.21102E+14
604,SBI TALBEHAT,8530,10-Jan-22,2670,NCR JHS 03,3.21102E+14
605,SBI TALBEHAT,8544,24-Jan-22,8005,NCR JHS 03,3.21102E+14
606,SBI TALBEHAT,8551,30-Jan-22,455,NCR JHS 03,3.21102E+14
607,SBI TALBEHAT,8552,31-Jan-22,8555,NCR JHS 03,3.21102E+14
608,SBI TALBEHAT,8553,01-Feb-22,3295,NCR JHS 03,3.21102E+14
609,SBI TALBEHAT,8554,02-Feb-22,10545,NCR JHS 03,3.21102E+14
610,SBI TALBEHAT,8555,03-Feb-22,10115,NCR JHS 03,3.21102E+14
611,SBI TALBEHAT,8556,04-Feb-22,14940,NCR JHS 03,3.21102E+14
612,SBI TALBEHAT,8557,05-Feb-22,22240,NCR JHS 03,3.21102E+14
613,SBI TALBEHAT,8558,06-Feb-22,410,NCR JHS 03,3.21102E+14
614,SBI TALBEHAT,8559,07-Feb-22,18940,NCR JHS 03,3.21102E+14
615,SBI TALBEHAT,8560,08-Feb-22,35555,NCR JHS 03,3.21102E+14
616,SBI TALBEHAT,8561,09-Feb-22,9850,NCR JHS 03,3.21102E+14
617,SBI TALBEHAT,8562,10-Feb-22,11890,NCR JHS 03,3.21102E+14
618,SBI TALBEHAT,8563,11-Feb-22,14990,NCR JHS 03,3.21102E+14
619,SBI TALBEHAT,8564,12-Feb-22,19331,NCR JHS 03,3.21102E+14
620,SBI TALBEHAT,8565,13-Feb-22,1445,NCR JHS 03,3.21102E+14
621,SBI TALBEHAT,8570,18-Feb-22,11296,NCR JHS 03,3.21102E+14
622,SBI TALBEHAT,8571,19-Feb-22,10280,NCR JHS 03,3.21102E+14
623,SBI TALBEHAT,8572,20-Feb-22,10360,NCR JHS 03,3.21102E+14
624,SBI TALBEHAT,8573,22-Feb-22,21316,NCR JHS 03,3.21102E+14
625,SBI TALBEHAT,8574,22-Feb-22,26945,NCR JHS 03,3.21102E+14
626,SBI TALBEHAT,8575,23-Feb-22,58090,NCR JHS 03,3.21102E+14
627,SBI TALBEHAT,8576,24-Feb-22,19698,NCR JHS 03,3.21102E+14
628,SBI TALBEHAT,8577,25-Feb-22,17766,NCR JHS 03,3.21102E+14
629,SBI TALBEHAT,8578,26-Feb-22,13170,NCR JHS 03,3.21102E+14
630,SBI TALBEHAT,8579,27-Feb-22,8595,NCR JHS 03,3.21102E+14
631,SBI TALBEHAT,8580,28-Feb-22,22805,NCR JHS 03,3.21102E+14
632,SBI TALBEHAT,8581,01-Mar-22,19345,NCR JHS 03,3.21102E+14
633,SBI TALBEHAT,8582,02-Mar-22,12770,NCR JHS 03,3.21102E+14
634,SBI TALBEHAT,8583,03-Mar-22,20920,NCR JHS 03,3.21102E+14
635,SBI TALBEHAT,8584,04-Mar-22,27250,NCR JHS 03,3.21102E+14
636,SBI TALBEHAT,8585,05-Mar-22,20241,NCR JHS 03,3.21102E+14
637,SBI TALBEHAT,8586,06-Mar-22,7820,NCR JHS 03,3.21102E+14
638,SBI TALBEHAT,8587,07-Mar-22,24602,NCR JHS 03,3.21102E+14
639,SBI TALBEHAT,8588,08-Mar-22,35165,NCR JHS 03,3.21102E+14
640,SBI TALBEHAT,8589,09-Mar-22,12010,NCR JHS 03,3.21102E+14
641,SBI TALBEHAT,8590,11-Mar-22,18035,NCR JHS 03,3.21102E+14
642,SBI TALBEHAT,8591,14-Mar-22,18855,NCR JHS 03,3.21102E+14
643,SBI TALBEHAT,8592,14-Mar-22,14525,NCR JHS 03,3.21102E+14
644,SBI TALBEHAT,8593,15-Mar-22,2775,NCR JHS 03,3.21102E+14
