Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
95,1960,08-Mar-17,80317,1960
96,1485,09-Mar-17,90317,1485
97,7510,02-Mar-17,20317,7510
98,1755,02-Mar-17,20317,1755
99,1645,02-Mar-17,20317,1645
100,640,08-Mar-17,80317,640
101,12845,28-Feb-17,280217,12845
102,585,28-Feb-17,280217,585
103,421409,16-Mar-17,160317,415
104,1380,23-Feb-17,230217,1380
105,1765,23-Feb-17,230217,1765
106,225,10-Mar-17,100317,225
107,4910,09-Mar-17,90317,4910
108,40,23-Feb-17,230217,40
109,750,23-Feb-17,230217,750
110,1495,22-Feb-17,220217,1495
111,14345,22-Feb-17,220217,14345
112,16875,22-Feb-17,220217,16875
113,685,28-Feb-17,280217,685
114,50000,07-Mar-17,70317,50000
115,6210,16-Mar-17,160317,6210
116,1275,28-Feb-17,280217,1275
117,9095,28-Feb-17,280217,9095
118,2915,28-Feb-17,280217,2915
119,23615,28-Feb-17,280217,23615
120,2775,28-Feb-17,280217,2775
121,215,28-Feb-17,280217,215
122,204647,24-Mar-17,240317,204647
123,1751,18-Apr-17,180417,840
124,4155,17-Mar-17,170317,4155
125,1975,25-Mar-17,250317,1975
126,26832,29-Mar-17,290317,1230
127,1530,24-Mar-17,240317,1530
128,76302,30-Mar-17,300317,570
129,76303,30-Mar-17,300317,1175
130,910,17-Mar-17,170317,910
131,82351,20-Mar-17,200317,14925
132,510,20-Mar-17,200317,510
133,76313,06-Apr-17,60417,1005
134,76315,06-Apr-17,60417,1680
135,76312,06-Apr-17,60417,2850
136,76310,06-Apr-17,60417,3611
137,76314,06-Apr-17,60417,805
138,6745,15-Apr-17,150417,6745
139,76273,13-Apr-17,130417,660820
140,4650,19-Apr-17,190417,4650
141,1780,19-Apr-17,190417,1780
142,76319,07-Apr-17,70417,960
143,76318,07-Apr-17,70417,1415
144,76317,07-Apr-17,70417,885
145,76316,07-Apr-17,70417,635
146,5755,28-Dec-16,281216,5755
147,5005,28-Dec-16,281216,5005
148,23236,17-Apr-17,170417,23236
149,26849,15-Apr-17,150417,2430
150,26848,13-Apr-17,130417,1015
151,8630,07-Apr-17,70417,8630
152,6785,07-Apr-17,70417,6785
153,76322,11-Apr-17,110417,1654
154,76323,11-Apr-17,110417,815
155,5495,11-Apr-17,110417,5495
156,5613,15-Apr-17,150417,4515
157,5634,15-Apr-17,150417,2800
158,76308,05-Apr-17,50417,2455
159,76309,05-Apr-17,50417,855
160,26833,05-Apr-17,50417,1385
161,68558,12-May-17,120517,7530
162,4485,18-Apr-17,180417,4485
163,4665,05-Apr-17,50417,4665
164,5515,06-Apr-17,60417,5515
165,10260,06-Apr-17,60417,10260
166,24142,11-Apr-17,110417,24142
167,2055,10-Apr-17,100417,2055
168,76320,10-Apr-17,100417,610
169,76321,10-Apr-17,100417,760
170,80737,20-Apr-17,200417,1840
171,1754,19-Apr-17,190417,925
172,1775,11-May-17,110517,1105
173,1774,11-May-17,110517,1350
174,36130,24-May-17,240517,81449
175,5585,08-May-17,80517,5585
176,755,12-May-17,120517,755
177,9725,12-May-17,120517,9725
178,33627,09-May-17,90517,1095
179,41659,02-Jun-17,20617,7460
180,280,04-Jan-18,40118,810
181,655,23-May-17,230517,655
182,8695,11-May-17,110517,8695
183,1235,11-May-17,110517,1235
184,31994,27-Apr-17,270417,31994
185,1773,09-May-17,90517,1020
186,5645,29-Apr-17,290417,2455
187,9970,21-Apr-17,210417,9970
188,7885,21-Apr-17,210417,7885
189,5638,20-Apr-17,200417,1290
190,5618,20-Apr-17,200417,5125
191,4385,25-May-17,250517,4385
192,32219,04-Jan-18,40118,1950
193,6856,23-May-17,230517,2910
194,5540,15-May-17,150517,5540
195,1772,08-May-17,80517,1400
196,33626,08-May-17,80517,635
197,1771,06-May-17,60517,1375
198,9040,31-May-17,310517,9040
199,98216,01-Jun-17,60117,25000
200,5647,02-May-17,20517,3525
201,8685,03-May-17,30517,8685
202,62782,31-May-17,310517,2050
203,62783,31-May-17,310517,1180
204,50873,31-May-17,310517,50873
205,72960,31-May-17,310517,5190
206,2175,02-May-17,20517,2175
207,1765,02-May-17,20517,940
208,1767,03-May-17,30517,1210
209,1768,03-May-17,30517,1560
210,44726,02-Jun-17,20617,4000
211,14345,04-May-17,40517,14345
212,33552,04-May-17,40517,4745
213,2070,07-Jun-17,70617,2070
214,40,01-Jun-17,60117,21790
215,41656,01-Jun-17,60117,2336
216,66253,22-May-17,220517,2235
217,36704,31-May-17,310517,820
218,36678,31-May-17,310517,47260
219,61044,05-Jun-17,50617,10180
220,3305,31-May-17,310517,3305
221,5648,03-May-17,30517,2845
222,41654,31-May-17,310517,10031
223,41655,31-May-17,310517,17000
224,41660,03-Jun-17,30617,2266
225,41661,03-Jun-17,30617,6020
226,41666,07-Jun-17,70617,1440
227,41667,07-Jun-17,70617,16355
228,1769,04-May-17,40517,1215
229,5646,02-May-17,20517,1100
230,5980,02-May-17,20517,5105
231,1766,02-May-17,20517,1510
232,62978,02-May-17,20517,2305
233,41672,12-Jun-17,120617,5615
234,41673,12-Jun-17,120617,8445
235,73402,29-May-17,290517,2115
236,15408,05-Jun-17,50617,28980
237,1980,03-Jun-17,30617,2160
238,1930,03-Jun-17,30617,7195
239,16490,03-May-17,30517,16490
240,470,02-May-17,20517,470
241,41633,20-Jun-17,200617,8940
242,62795,14-Jun-17,140617,1920
243,62797,14-Jun-17,140617,2050
244,1985,09-Jun-17,90617,1860
245,62792,09-Jun-17,90617,1385
246,72972,14-Jun-17,140617,5420
247,86530,05-May-17,50517,4230
248,5650,05-May-17,50517,1515
249,41674,13-Jun-17,130617,3405
250,41675,13-Jun-17,130617,7081
251,6400,19-Jun-17,190617,6400
252,9005,15-Jun-17,150617,9005
253,38519,15-Jun-17,150617,38519
254,3705,15-Jun-17,150617,3705
255,16636,17-May-17,170517,16636
256,7605,17-May-17,170517,130629
257,62793,12-Jun-17,120617,1760
258,8105,28-Apr-17,280417,8105
259,10384,27-Jun-17,270617,185871
260,5680,15-Jun-17,150617,1430
261,1760,26-Apr-17,260417,1400
262,1759,26-Apr-17,260417,1100
263,10260,13-Jun-17,130617,8305
264,62794,13-Jun-17,130617,2245
265,5644,28-Apr-17,280417,1725
266,67813,19-Jun-17,190617,1840
267,67809,14-Jun-17,140617,6430
268,3965,08-Jun-17,80617,3965
269,1975,08-Jun-17,80617,4040
270,41668,08-Jun-17,80617,4021
271,41669,08-Jun-17,80617,7110
272,41665,06-Jun-17,60617,9410
273,504349,06-Jun-17,60617,7919
274,41628,14-Jun-17,140617,15895
275,2000,06-Jun-17,60617,2000
276,6575,20-Jun-17,200617,6575
277,62798,15-Jun-17,150617,2375
278,33632,17-May-17,170517,2570
279,5330,05-May-17,50517,5330
280,62791,08-Jun-17,80617,2340
281,1770,05-May-17,50517,1205
282,23245,21-Jun-17,210617,23245
283,11230,21-Jun-17,210617,11230
284,44743,23-Jun-17,230617,4025
285,1895,23-Jun-17,230617,4575
286,41643,23-Jun-17,230617,3650
287,41644,23-Jun-17,230617,6445
288,480,21-Jun-17,210617,480
289,1460,21-Jun-17,210617,1460
290,10383,23-Jun-17,230617,227455
291,1765,29-Jun-17,290617,1765
292,1410,29-Jun-17,290617,1410
293,250,29-Jun-17,290617,250
294,430,29-Jun-17,290617,430
295,1590,29-Jun-17,290617,1590
296,4675,10-Jul-17,100717,4675
297,5570,07-Jul-17,70717,5570
298,2000,20-May-17,200517,2000
299,4000,20-May-17,200517,4000
300,73332,22-Jun-17,220617,66
301,1455,28-Jun-17,280617,1455
302,5841,28-Jun-17,280617,5841
303,1995,22-Jun-17,220617,2180
304,710,22-Jun-17,220617,710
305,2145,22-Jun-17,220617,2145
306,62800,17-Jun-17,170617,2290
307,1410,07-Jul-17,70717,1410
308,100,21-Jun-17,210617,100
309,6860,21-Jun-17,210617,6860
310,1435,20-May-17,200517,1435
311,66252,20-May-17,200517,4215
312,2330,20-May-17,200517,2330
313,2035,20-May-17,200517,2035
314,21852,24-Jul-17,240717,78430
315,14880,30-Jun-17,300617,14880
316,4650,16-Jun-17,160617,4650
317,645,19-May-17,190517,645
318,15275,16-Jun-17,160617,139728
319,1947,27-Jun-17,270617,6465
320,66251,19-May-17,190517,5970
321,1275,29-Jun-17,290617,1275
322,2020,29-Jun-17,290617,2020
323,41631,16-Jun-17,160617,3898
324,41870,28-Jun-17,280617,69855
325,9020,29-Jun-17,290617,9020
326,12785,29-Jun-17,290617,12785
327,10376,16-Jun-17,160617,161150
328,67811,16-Jun-17,160617,2085
329,6995,29-Jul-17,290717,1750
330,1495,21-Jun-17,210617,1495
331,10377,17-Jun-17,170617,200316
332,21859,29-Jul-17,290717,71180
333,2500,30-Jun-17,300617,2500
334,5686,22-Jun-17,220617,2425
335,41641,22-Jun-17,220617,3785
336,41642,22-Jun-17,220617,5995
337,720,28-Jun-17,280617,720
338,6905,27-Jun-17,270617,6905
339,1320,23-Jun-17,230617,1320
340,5575,03-Jul-17,30717,5575
341,35165,22-Jun-17,220617,35165
342,29295,16-Jun-17,160617,29295
343,1607,17-Jun-17,170617,460
344,67812,17-Jun-17,170617,2055
345,41649,28-Jun-17,280617,3055
346,41650,28-Jun-17,280617,5831
347,10385,28-Jun-17,280617,176190
348,1740,21-Jun-17,210617,1740
349,1260,21-Jun-17,210617,1260
350,1940,16-Jun-17,160617,8510
351,1990,16-Jun-17,160617,1865
352,41652,30-May-17,300517,3744
353,41653,30-May-17,300517,4845
354,1110,30-May-17,300517,1110
355,1710,29-Jun-17,290617,140125
356,62799,16-Jun-17,160617,1395
357,21851,21-Jul-17,210717,127380
358,780,18-Jul-17,180717,780
359,16156,18-Jul-17,180717,16156
360,985,05-Jul-17,50717,985
361,550,05-Jul-17,50717,550
362,1930,05-Jul-17,50717,1930
363,1680,05-Jul-17,50717,1680
364,155,14-Jul-17,140717,155
365,540,14-Jul-17,140717,540
366,12785,05-Jul-17,50717,12785
367,8690,05-Jul-17,50717,8690
368,2265,05-Jul-17,50717,2265
369,97976,05-Jul-17,50717,97976
370,6911,24-Jul-17,240717,2725
371,6175,26-Jul-17,260717,6175
372,2205,04-Jul-17,40717,2205
373,1740,26-Jul-17,260717,102335
374,18750,26-Jul-17,260717,18750
375,610,18-Jul-17,180717,610
376,A540,18-Jul-17,180717,540
377,2470,18-Jul-17,180717,2470
378,2615,18-Jul-17,180717,2615
379,585,14-Jul-17,140717,585
380,95879,14-Jul-17,140717,1865
381,4905,05-Jul-17,50717,4905
382,1995,05-Jul-17,50717,1955
383,645,14-Jul-17,140717,645
384,470,14-Jul-17,140717,470
385,1515,14-Jul-17,140717,1515
386,165,14-Jul-17,140717,165
387,340,14-Jul-17,140717,340
388,1450,14-Jul-17,140717,1450
389,1225,01-Jul-17,10717,1225
390,67753,28-Jul-17,280717,935
391,4250,05-Jul-17,50717,4250
392,9010,05-Jul-17,50717,9010
393,1480,05-Jul-17,50717,1480
394,595,14-Jul-17,140717,595
395,84895,14-Jul-17,140717,84895
396,8681,28-Jul-17,280717,8681
397,23370,25-Jul-17,250717,23370
398,26275,11-Jul-17,110717,26275
399,4010,05-Jul-17,50717,4010
400,1325,05-Jul-17,50717,1325
401,775,05-Jul-17,50717,775
402,605,05-Jul-17,50717,605
403,3235,05-Jul-17,50717,3235
404,14905,07-Aug-17,70817,720
405,21856,26-Jul-17,260717,78070
406,21854,26-Jul-17,260717,73430
407,21855,26-Jul-17,260717,101050
408,5620,19-Jul-17,190717,5620
409,5790,04-Jul-17,40717,5790
410,44578,04-Jul-17,40717,112602
411,95888,25-Jul-17,250717,2040
412,38628,28-Jul-17,280717,38628
413,6994,28-Jul-17,280717,2295
414,3516,31-Jul-17,310717,3516
415,44715,01-Jul-17,10717,3560
416,710,18-Jul-17,180717,710
417,11340,18-Jul-17,180717,11340
418,2425,18-Jul-17,180717,2425
419,270,05-Jul-17,50717,270
420,22350,18-Jul-17,180717,22350
421,14971,18-Jul-17,180717,14971
422,185,18-Jul-17,180717,185
423,1555,18-Jul-17,180717,1555
424,21853,25-Jul-17,250717,59925
425,1540,04-Jul-17,40717,1540
426,1380,05-Jul-17,50717,1380
427,435,25-Jul-17,250717,435
428,21858,28-Jul-17,280717,88335
429,990,11-Jul-17,110717,990
430,2250,11-Jul-17,110717,2250
431,67752,26-Jul-17,260717,2745
432,21866,05-Aug-17,50817,66732
433,6415,10-Aug-17,100817,6415
434,2510,13-Jul-17,130717,2510
435,67757,01-Aug-17,10817,1050
436,21864,03-Aug-17,30817,96775
437,6660,13-Jul-17,130717,6660
438,940,13-Jul-17,130717,940
439,300,13-Jul-17,130717,300
440,500,13-Jul-17,130717,500
441,1980,13-Jul-17,130717,1980
442,1615,15-Jul-17,150717,1615
443,6460,27-Jul-17,270717,6460
444,205,07-Aug-17,70817,205
445,4905,07-Aug-17,70817,4905
446,33823,15-Jul-17,150717,4300
447,1745,01-Aug-17,10817,94816
448,50870,20-Jul-17,200717,565
449,33787,20-Jul-17,200717,135
450,14901,02-Aug-17,20817,4805
451,6750,15-Jul-17,150717,6750
452,88005,15-Jul-17,150717,1418290
453,6275,03-Aug-17,30817,6275
454,39500,09-Aug-17,90817,39500
455,14510,13-Jul-17,130717,1190
456,2750,13-Jul-17,130717,2750
457,865,13-Jul-17,130717,865
458,1790,13-Jul-17,130717,1790
459,770,13-Jul-17,130717,770
460,1730,17-Jul-17,170717,73830
461,6905,17-Jul-17,170717,1080
462,21865,04-Aug-17,40817,62295
463,23989,31-Jul-17,310717,23989
464,6996,31-Jul-17,310717,1485
465,6880,31-Jul-17,310717,60849
466,67760,05-Aug-17,50817,2035
467,5586,20-Jul-17,200717,5586
468,33792,27-Jul-17,270717,960
469,A940,13-Jul-17,130717,940
470,14904,05-Aug-17,50817,875
471,28400,02-Aug-17,20817,6595
472,21867,07-Aug-17,70817,49165
473,21863,02-Aug-17,20817,56225
474,21862,02-Aug-17,20817,80375
475,14907,10-Aug-17,100817,9950
476,2155,10-Aug-17,100817,2155
477,6925,10-Aug-17,100817,4430
478,6890,10-Aug-17,100817,84330
479,67761,07-Aug-17,70817,1580
480,14906,09-Aug-17,90817,2500
481,21860,31-Jul-17,310717,57700
482,14903,04-Aug-17,40817,2125
483,14909,14-Aug-17,140817,4630
484,980,13-Jul-17,130717,980
485,67756,31-Jul-17,310717,1725
486,21857,27-Jul-17,270717,82940
487,89163,19-Jul-17,190717,975
488,21861,01-Aug-17,10817,64900
489,14902,03-Aug-17,30817,1315
490,5560,13-Jul-17,130717,5560
491,14915,22-Aug-17,220817,2600
492,2115,24-Aug-17,240817,2115
493,910,24-Aug-17,240817,910
494,67767,18-Aug-17,180817,6595
495,44650,18-Aug-17,180817,44650
496,44455,28-Aug-17,280817,425
497,53206,28-Aug-17,280817,1450
498,14911,18-Aug-17,180817,7355
499,23393,18-Aug-17,180817,23380
500,6935,21-Aug-17,210817,1780
501,14970,30-Aug-17,300817,14970
502,53208,30-Aug-17,300817,1100
503,14913,19-Aug-17,190817,1640
504,67774,24-Aug-17,240817,12510
505,44453,24-Aug-17,240817,2300
506,26460,22-Aug-17,220817,26460
507,53204,28-Aug-17,280817,1150
508,53205,28-Aug-17,280817,1170
509,5480,29-Aug-17,290817,5480
510,14917,28-Aug-17,280817,2200
511,15725,11-Sep-17,110917,255
512,6940,29-Aug-17,290817,17085
513,14051,29-Aug-17,290817,14051
514,67770,18-Aug-17,180817,1415
515,67769,18-Aug-17,180817,3020
516,14914,21-Aug-17,210817,810
517,8035,24-Aug-17,240817,8035
518,9095,28-Aug-17,280817,9095
519,1670,28-Aug-17,280817,108885
520,7220,30-Aug-17,300817,7220
521,2150,18-Aug-17,180817,2150
522,14919,29-Aug-17,290817,540
523,53207,29-Aug-17,290817,940
524,14920,30-Aug-17,300817,3320
525,14910,16-Aug-17,160817,2690
526,460,16-Aug-17,160817,460
527,14921,31-Aug-17,310817,1265
528,44451,21-Aug-17,210817,930
529,67772,21-Aug-17,210817,2711
530,21812,18-Aug-17,180817,8036
531,67773,22-Aug-17,220817,2186
532,32392,28-Aug-17,280817,32392
533,14912,18-Aug-17,180817,4815
534,13940,28-Aug-17,280817,37064
535,585,18-Aug-17,180817,585
536,41616,30-Aug-17,300817,49790
537,6615,21-Aug-17,210817,6615
538,1665,21-Aug-17,210817,122666
539,225,13-Sep-17,130917,225
540,53203,24-Aug-17,240817,705
541,44464,07-Sep-17,70917,1285
542,44465,08-Sep-17,80917,975
543,44466,12-Sep-17,120917,540
544,44467,12-Sep-17,120917,855
545,74385,12-Sep-17,120917,1175
546,44470,15-Sep-17,150917,565
547,8385,08-Sep-17,80917,8385
548,14922,01-Sep-17,10917,1090
549,35055,06-Sep-17,60917,527
550,44463,06-Sep-17,60917,1960
551,44472,18-Sep-17,180917,530
552,44473,19-Sep-17,190917,530
553,13996,19-Sep-17,190917,1240
554,28335,19-Sep-17,190917,1520
555,44475,21-Sep-17,210917,940
556,44471,16-Sep-17,160917,725
557,24975,16-Sep-17,160917,110776
558,44474,20-Sep-17,200917,1225
559,13945,04-Sep-17,40917,30025
560,1000,15-Sep-17,150917,16420
561,44461,05-Sep-17,50917,345
562,44462,05-Sep-17,50917,1435
563,9326,21-Sep-17,210917,12012
564,31740,20-Sep-17,200917,3596
565,4751,20-Sep-17,200917,4751
566,5300,20-Sep-17,200917,5300
567,1175,20-Sep-17,200917,1175
568,15295,20-Sep-17,200917,104785
569,8705,01-Sep-17,10917,8705
570,4550,01-Sep-17,10917,4550
571,44469,14-Sep-17,140917,590
572,5705,16-Sep-17,160917,5705
573,14925,06-Sep-17,60917,5345
574,5240,15-Sep-17,150917,5240
575,9327,22-Sep-17,220917,10376
576,9328,22-Sep-17,220917,123556
577,23528,15-Sep-17,150917,23528
578,69377,25-Sep-17,250917,3181
579,69378,25-Sep-17,250917,4920
580,69391,06-Oct-17,61017,2735
581,69395,10-Oct-17,101017,3721
582,40864,10-Oct-17,101017,4005
583,13181,12-Oct-17,121017,817429
584,4560,12-Oct-17,121017,4560
585,69399,12-Oct-17,121017,2330
586,69400,12-Oct-17,121017,5295
587,69397,11-Oct-17,111017,3172
588,69398,11-Oct-17,111017,6240
589,40865,11-Oct-17,111017,6745
590,40866,11-Oct-17,111017,3040
591,40861,07-Oct-17,71017,5745
592,7326,25-Sep-17,250917,545
593,40858,06-Oct-17,61017,5550
594,40857,06-Oct-17,61017,6895
595,40859,06-Oct-17,61017,9240
596,40860,06-Oct-17,61017,5886
597,64735,06-Oct-17,61017,55115
598,28348,04-Oct-17,41017,595
599,69381,27-Sep-17,270917,6892
600,69382,27-Sep-17,270917,12065
601,40853,27-Sep-17,270917,6536
602,40852,27-Sep-17,270917,6195
603,69383,28-Sep-17,280917,3881
604,69384,28-Sep-17,280917,5980
605,40854,28-Sep-17,280917,8276
606,5585,05-Oct-17,51017,5585
607,6470,05-Oct-17,51017,6470
608,12490,11-Oct-17,111017,4605
609,40867,12-Oct-17,121017,5150
610,17305,26-Sep-17,260917,60525
611,69387,04-Oct-17,41017,2879
612,69386,04-Oct-17,41017,4225
613,40856,04-Oct-17,41017,7815
614,6307,04-Oct-17,41017,82355
615,5605,13-Oct-17,131017,5605
616,7671,25-Sep-17,250917,2115
617,95281,05-Oct-17,51017,77790
618,155,09-Oct-17,91017,155
619,69379,26-Sep-17,260917,2531
620,5330,10-Oct-17,101017,5330
621,69380,26-Sep-17,260917,2395
622,44355,29-Sep-17,290917,3380
623,3770,11-Oct-17,111017,3770
624,3235,11-Oct-17,111017,3235
625,69389,05-Oct-17,51017,9855
626,69390,05-Oct-17,51017,16465
627,69385,29-Sep-17,290917,3153
628,69386,29-Sep-17,290917,4545
629,40855,29-Sep-17,290917,7130
630,6390,27-Sep-17,270917,6390
631,5275,27-Sep-17,270917,5275
632,3810,27-Sep-17,270917,3810
633,6415,25-Sep-17,250917,6415
634,69393,09-Oct-17,91017,2103
635,69394,09-Oct-17,91017,3897
636,40862,09-Oct-17,91017,7157
637,40863,09-Oct-17,91017,5785
638,16355,05-Oct-17,51017,16355
639,3545,24-Oct-17,241017,3545
640,3566,16-Oct-17,161017,3566
641,37195,16-Oct-17,161017,81336
642,20035,27-Oct-17,271017,43495
643,26240,24-Oct-17,241017,1170
644,2480,17-Oct-17,171017,2480
645,5435,25-Oct-17,251017,163100
646,1230,25-Oct-17,251017,1230
647,7110,26-Oct-17,261017,4255
648,5300,06-Nov-17,61117,5300
649,7081,25-Oct-17,251017,19655
650,7109,25-Oct-17,251017,10440
651,40875,24-Oct-17,241017,5810
652,6452,24-Oct-17,241017,60991
653,1745,25-Oct-17,251017,1745
654,22353,25-Oct-17,251017,1990
655,2365,06-Nov-17,61117,2365
656,20036,30-Oct-17,301017,32150
657,40868,16-Oct-17,161017,6170
658,40869,16-Oct-17,161017,6180
659,37200,21-Oct-17,211017,89616
660,5440,31-Oct-17,311017,151418
661,2175,31-Oct-17,311017,2175
662,54207,17-Oct-17,171017,4917
663,40870,17-Oct-17,171017,5180
664,12485,17-Oct-17,171017,1915
665,15401,25-Oct-17,251017,15401
666,360,26-Oct-17,261017,360
667,6400,26-Oct-17,261017,6400
668,40874,21-Oct-17,211017,5980
669,40873,18-Oct-17,181017,5246
670,40872,18-Oct-17,181017,4850
671,40871,18-Oct-17,181017,6260
672,6323,18-Oct-17,181017,67615
673,6324,18-Oct-17,181017,67081
674,6451,21-Oct-17,211017,68120
675,17720,07-Nov-17,71117,17720
676,10005,30-Oct-17,301017,10005
677,22361,01-Nov-17,11117,3590
678,35855,09-Nov-17,91117,35855
679,2895,16-Nov-17,161117,2895
680,36700,02-Nov-17,21117,36700
681,5635,02-Nov-17,21117,5635
682,440,16-Nov-17,161117,2510
683,5790,23-Nov-17,231117,5790
684,6975,01-Nov-17,11117,3755
685,2220,20-Nov-17,201117,2220
686,6365,17-Nov-17,171117,6365
687,625,08-Nov-17,81117,625
688,255,13-Nov-17,131117,2080
689,9260,20-Nov-17,201117,79581
690,9259,20-Nov-17,201117,6581
691,7030,13-Nov-17,131117,7030
692,260,20-Nov-17,201117,2305
693,427,03-Nov-17,31117,1990
694,9255,17-Nov-17,171117,106553
695,435,13-Nov-17,131117,1910
696,5720,10-Nov-17,101117,5720
697,5400,15-Nov-17,151117,47130
698,1475,10-Nov-17,101117,1475
699,6450,10-Nov-17,101117,6450
700,46688,12-Dec-17,121217,725
701,2615,21-Nov-17,211117,2615
702,20048,09-Nov-17,91117,22720
703,31500,21-Nov-17,211117,5930
704,6473,10-Nov-17,101117,111731
705,430,08-Nov-17,81117,9875
706,14156,15-Nov-17,151117,14156
707,439,15-Nov-17,151117,1715
708,9258,18-Nov-17,181117,118452
709,4170,20-Nov-17,201117,4170
710,20045,08-Nov-17,81117,37190
711,66294,29-Nov-17,291117,81130
712,66296,29-Nov-17,291117,54145
713,30,21-Nov-17,211117,1150
714,840,07-Dec-17,71217,840
715,450,28-Nov-17,281117,11355
716,11858,14-Dec-17,141217,53461
717,220,05-Dec-17,51217,11908
718,9275,30-Nov-17,301117,14530
719,20594,02-Dec-17,21217,20594
720,5705,07-Dec-17,71217,5705
721,16126,08-Dec-17,81217,16126
722,22217,29-Nov-17,291117,113140
723,14760,29-Nov-17,291117,14760
724,60,02-Dec-17,21217,60
725,8700,07-Dec-17,71217,8700
726,22218,30-Nov-17,301117,125188
727,300,24-Jan-18,240118,5010
728,46681,05-Dec-17,51217,1665
729,6445,27-Nov-17,271117,6445
730,5315,11-Dec-17,111217,221885
731,12082,06-Dec-17,61217,728542
732,448,24-Nov-17,241117,2965
733,39428,12-Dec-17,121217,4853
734,46682,06-Dec-17,61217,1205
735,46683,06-Dec-17,61217,2075
736,46684,06-Dec-17,61217,1445
737,45,06-Dec-17,61217,2200
738,46,06-Dec-17,61217,1450
739,6275,28-Nov-17,281117,6275
740,67178,21-Nov-17,211117,7418
741,9272,28-Nov-17,281117,7565
742,9273,28-Nov-17,281117,73136
743,9262,21-Nov-17,211117,102451
744,270,02-Dec-17,21217,7655
745,46679,02-Dec-17,21217,1070
746,46680,02-Dec-17,21217,1435
747,670,20-Dec-17,201217,14565
748,275,11-Dec-17,111217,3235
749,46687,11-Dec-17,111217,875
750,2500,11-Dec-17,111217,2500
751,46678,30-Nov-17,301117,1190
752,46677,30-Nov-17,301117,990
753,4475,22-Dec-17,221217,4475
754,20305,19-Dec-17,191217,5470
755,1455,16-Dec-17,161217,2075
756,79778,18-Dec-17,181217,960
757,1470,05-Jan-18,50118,1990
758,1160,26-Dec-17,261217,1160
759,79782,22-Dec-17,221217,1305
760,4950,19-Dec-17,191217,4950
761,79786,29-Dec-17,291217,830
762,7253,13-Dec-17,131217,120490
763,455,15-Dec-17,151217,3130
764,46695,18-Dec-17,181217,780
765,20304,18-Dec-17,181217,3510
766,79785,28-Dec-17,281217,4605
767,5535,29-Dec-17,291217,5535
768,79776,15-Dec-17,151217,955
769,36511,05-Jan-18,50118,510
770,79780,20-Dec-17,201217,1600
771,79777,16-Dec-17,161217,1320
772,465,28-Dec-17,281217,8765
773,1460,22-Dec-17,221217,1145
774,79787,30-Dec-17,301217,975
775,79781,21-Dec-17,211217,1875
776,46700,22-Dec-17,221217,390
777,20309,22-Dec-17,221217,6170
778,1240,13-Dec-17,131217,1240
779,1790,13-Dec-17,131217,1790
780,66256,03-Jan-18,30118,26425
781,66255,03-Jan-18,30118,29000
782,79783,26-Dec-17,261217,1205
783,1610,21-Dec-17,211217,1610
784,20308,21-Dec-17,211217,4980
785,11857,13-Dec-17,131217,32025
786,11855,13-Dec-17,131217,34970
787,20303,16-Dec-17,161217,5780
788,9095,19-Jan-18,190118,3210
789,5530,28-Dec-17,281217,5530
790,5640,16-Dec-17,161217,5640
791,467,30-Dec-17,301217,2285
792,66252,30-Dec-17,301217,95355
793,4560,30-Dec-17,301217,4560
794,3665,28-Dec-17,281217,50705
795,1465,30-Dec-17,301217,2100
796,1115,20-Dec-17,201217,1115
797,765,20-Dec-17,201217,765
798,990,20-Dec-17,201217,990
799,460,20-Dec-17,201217,4745
800,79779,19-Dec-17,191217,1265
801,66273,20-Jan-18,200118,61595
802,38798,02-Jan-18,20118,1600
803,9097,22-Jan-18,220118,2500
804,4215,17-Jan-18,170118,2227691
805,4213,17-Jan-18,170118,2883658
806,4214,17-Jan-18,170118,2198858
807,20319,02-Jan-18,20118,5706
808,32170,31-Jan-18,310118,2235
809,9098,23-Jan-18,230118,2842
810,475,09-Jan-18,90118,435
811,68942,29-Jan-18,290118,685
812,9279,29-Jan-18,290118,1190
813,10975,17-Jan-18,170118,10975
814,14167,17-Jan-18,170118,14167
815,11074,25-Jan-18,250118,48050
816,7510,22-Jan-18,220118,13220
817,470,03-Jan-18,30118,4675
818,54454,31-Jan-18,310118,60456
819,54453,31-Jan-18,310118,63055
820,54452,31-Jan-18,310118,55110
821,54455,31-Jan-18,310118,80241
822,54451,31-Jan-18,310118,66080
823,11075,29-Jan-18,290118,33303
824,103334,01-Jan-18,10118,1105
825,79788,01-Jan-18,10118,910
826,1985,31-Jan-18,310118,1985
827,290,16-Jan-18,160118,2855
828,232396,31-Jan-18,310118,3380
829,6880,31-Jan-18,310118,4520
830,79791,09-Jan-18,90118,510
831,20318,01-Jan-18,10118,2690
832,465,29-Jan-18,290118,465
833,9278,25-Jan-18,250118,1105
834,79789,02-Jan-18,20118,735
835,33351,31-Jan-18,310118,28032
836,7515,25-Jan-18,250118,16860
837,11060,22-Jan-18,220118,14415
838,785,09-Jan-18,90118,785
839,32223,09-Jan-18,90118,1430
840,60234,20-Feb-18,200218,1180
841,21855,12-Feb-18,120218,36005
842,32225,10-Jan-18,100118,1520
843,32224,10-Jan-18,100118,2030
844,21854,09-Feb-18,90218,36780
845,5640,18-Jan-18,180118,5640
846,1200,17-Feb-18,170218,1200
